uuid,charmverseId,agoraProjectRefUID,id,recipient,time,name,status,profile_name,profile_url,metadata_name,metadata_website,project_type,category,address_type,address,chain_id,chain,flag_multiple_projects_same_profile,flag_creator_no_address,flag_app_missing_contract,flag_channel_no_channel,flag_charmverse_in_name,flag_creator_address_conflict,count_flags,has_flag
bfa0e8d6-b6eb-4684-bfd3-9b8fd25ff62d,bfa0e8d6-b6eb-4684-bfd3-9b8fd25ff62d,0x2a3ba625444f35559ab3e314db7f13f17c4c56eb7f52d2281c7ce14078b80e74,0x2faa027a4497a331a1fcc099bdfead31aac1288fa97c589dad3232767dd9a217,0xAEDcd34F9C470f1FeAd4cB6103f4024E7809e2eE,1725189575,Creator Jack,pending,creatorjack,https://warpcast.com/creatorjack,Creator Jack,https://warpcast.com/creatorjack,Creator,Community & Curation,mintingWallet,0x6d9af5b3ad63b4c006997579666cd14bf857eb39,,All Superchain,False,False,False,False,False,False,0,0
e3dc2e7c-00dc-4eb4-ab53-eff6a62363ad,e3dc2e7c-00dc-4eb4-ab53-eff6a62363ad,0xf9c8924f6cd7abf9b1a0baa916265d0b9abebbac7882042ddfbe09915758ae66,0x66628c1c81d9454ef0b76fb4d33c3371881b1a38dc27d45b5d806bc21847bc4f,0xAEDcd34F9C470f1FeAd4cB6103f4024E7809e2eE,1725189503,Creator Jack,pending,creatorjack,https://warpcast.com/creatorjack,Creator Jack,https://warpcast.com/creatorjack,Creator,Community & Curation,mintingWallet,0x6d9af5b3ad63b4c006997579666cd14bf857eb39,,All Superchain,False,False,False,False,False,False,0,0
57d3fbef-b17c-410b-9a09-5660fa0412e8,57d3fbef-b17c-410b-9a09-5660fa0412e8,0xbfb2ab5fb5cedaa03685d36f6e8d57d0e54b83ffc72585ade8c01a0c88b9b807,0x1efa4e8e758e6c6f7fb4af7c208cbec1b32af7bb422d70f27b29ba1d81aae9ee,0x45052B2C15D9BFC3E64ADf9D2F0fc28fD0e6cE71,1724786549,Creators are Builder,pending,pramadan.eth,https://warpcast.com/pramadan.eth,Creators are Builder,https://wallet.coinbase.com/nft/mint/eip155:8453:erc721:0x6A791493D1FC10ED17BB698114e86d279190AE33,Creator,Art NFTs,mintingWallet,0x1bae19af613bd5db94baf043d5817e16a53a4c33,,All Superchain,False,False,False,False,False,False,0,0
4c2516bb-9aa7-4674-af3d-697b58fb0255,4c2516bb-9aa7-4674-af3d-697b58fb0255,0x541b6c747c43320926ec50624a6b7bf5127a689ce51feb5ec069fae1024e71ac,0x3abab94d53a8c4aed71db729e8303cc7915cb64b17d96999bb16646d9dd74d9b,0xFd3576Ad59338d272Fd2A0edc96d85C4eC044831,1725283903,Cricket ,pending,starcrypto,https://warpcast.com/starcrypto,Cricket ,www.charmverse.ie,Creator,Art Marketplace,mintingWallet,0xcd68da93a6bf580c7ae8b5701f0af53e3161f6ea,,All Superchain,False,False,True,False,False,False,1,1
33f68577-3acf-4834-88ce-f62c53a7d2d9,33f68577-3acf-4834-88ce-f62c53a7d2d9,0xa77e6504353ad12f0dd84b64924e14f370b47b07f39d68083b307eac2f7e232f,0xeb82c29651d541114854a7572c2e9ad908b2aadca559559234d4fd36ce398753,0x16364a6B7ac1d7085346Ce6A144A1FD35bA80871,1725037349,Croc Jungle,pending,pumjai,https://warpcast.com/pumjai,Croc Jungle,https://air3.app/?nftid=0x120&ref=0x16364a6B7ac1d7085346Ce6A144A1FD35bA80871,Creator,Art NFTs,mintingWallet,0x16364a6b7ac1d7085346ce6a144a1fd35ba80871,,All Superchain,False,False,False,False,False,False,0,0
a974f9c4-7ac4-4902-8cd2-2b16379806a2,a974f9c4-7ac4-4902-8cd2-2b16379806a2,0xc36247bcb2a783605dae2d284b92591165897839ca8ebc1c2d909f1da352794c,0x96d8473408976ac61f3fd71efff52ec1c16ed02bcc4de07a4a84b8970104a4fd,0x1198B8935fF1A7f981f09560b12707409Db431f0,1725291143,Crossover MusicaW3 feat. Roses n Kittens,approved,musicaw3,https://warpcast.com/musicaw3,Crossover MusicaW3 feat. Roses n Kittens,https://zora.co/collect/zora:0x4ba01bb20dfd00665d4594560c688005dad0bd7d,Creator,Art NFTs,mintingWallet,0xdf69a725e9c43aff53c12bce5c923b669d2f814b,,All Superchain,False,False,False,False,False,False,0,0
b11ba29e-cfdf-4aeb-8bd1-f93fe163e505,b11ba29e-cfdf-4aeb-8bd1-f93fe163e505,0xd77256bee9b713355875e47d1882a3e8551e0a8b82b1101b5ec9734051918a99,0x170ba2601d8227d4d46993eb4a152bba596a56e3cfc1a6da9b213ed4ad0293af,0xE3abbbAaE7809E8352D554c742fde7f5f9D41DC4,1724766641,Cross pollinated,pending,reneecampbell,https://warpcast.com/reneecampbell,Cross pollinated,https://zora.co/@reneecampbell?collection=base%3A0x485d7327b653e4885829d432c9328aa1d254ccd5,Creator,Art NFTs,mintingWallet,0xe06383ece7b8bbb6c3f65a95fc2b6450e9077a6c,,All Superchain,False,False,False,False,False,False,0,0
2f37a427-9c5c-45af-8a86-57953f778d71,2f37a427-9c5c-45af-8a86-57953f778d71,,0xc65d030d1292c680a4b855d4c001918e7ab4fc7a5c11094007401a212ea82a30,0x0000000000000000000000000000000000000000,1724764315,Crypto4Bunnies🐰🥕,pending,kawz,https://warpcast.com/kawz,Crypto4Bunnies🐰🥕,https://x.com/panofsky167,Other Application,Community & Curation,N/A,,,,True,True,False,False,False,False,2,1
61a8beb7-5de6-4011-9f83-f955347a449c,61a8beb7-5de6-4011-9f83-f955347a449c,0x394187e3b331351b60ea79f4b1585859e8ad96f76fe54d8c8d70470360a3bcd1,0x75fd7036002fc8c34fe8b2d7a6e5612a796c40757d84502d0de79b04f1453001,0x62873F603c1247929D574c4647A488d471DeEDe0,1725825197,Crypto Cards Trump,pending,chr30,https://warpcast.com/chr30,Crypto Cards Trump,https://opensea.io/collection/cryptotrumps-1/overview,Creator,Art NFTs,mintingWallet,0xaf10c74e31f7ac4179ce9fc0698d41307b6a2797,,All Superchain,False,False,False,False,False,False,0,0
b04acf75-fc81-46a3-8da2-c732edb31a96,b04acf75-fc81-46a3-8da2-c732edb31a96,0xc4fc32a2c1c16d14c787439859b90979ee44ca989142893ac57c03d616427dbb,0x24a1a7eb499f9ec1412e9121d672aa37c1debe97df62a241bb0b5276b027a094,0x94D3A0189809D34622e715D42b4e44687baf8ADf,1725854327,CryptoConexión,pending,monitalan,https://warpcast.com/monitalan,CryptoConexión,https://cryptoconexion.com/farcaster/,Other Application,Community & Curation,N/A,,,,False,True,False,False,False,False,1,1
34409758-5eb3-4f80-ad89-3b23786d4d72,34409758-5eb3-4f80-ad89-3b23786d4d72,0xed9389bf3fc9f9538cb43577bbe0f31217a8fbfbc2dd5270747706ce01aab076,0x6f1714390bf5159c21ccd72325c8fc8f27b71faf65b4d2412719f77b2f16bc2d,0x172A79bED26A21827B1d78c50046c2F53885367D,1724768567,CryptoCraft,pending,mrpiano.eth,https://warpcast.com/mrpiano.eth,CryptoCraft,www.cryptocraft.io,Other Application,Other Category,N/A,,,,False,False,True,False,False,False,1,1
e3aa2986-5f84-47c7-838b-d7bae70dc542,e3aa2986-5f84-47c7-838b-d7bae70dc542,0xefbb3fd25c87a7ea5dae5ab1da28fc22b3d88fe5f4fb351136aa717cb4a5a3e3,0x8a5e4a6e4fcf3869629bc8249cecb833753a0dade71f2723fbff175dc2bce72b,0x5D690b81cA7efBe1EF7fAfc8A9F31BbF05C62808,1724761897,Crypto Girl,pending,nxt1995vn,https://warpcast.com/nxt1995vn,Crypto Girl,https://warpcast.com/nxt1995vn,Other Application,Art Marketplace,N/A,,,,False,False,True,False,False,False,1,1
fe57a377-74d6-4129-911a-ecc65f01a14b,fe57a377-74d6-4129-911a-ecc65f01a14b,,0x72bedd1382bc617f38ee71da881984d0dc0acca8091f22f5b40965f51d9e08f5,0x61b84CaB9dd4B629cC934Bb2D1D69f9Dc43f0d34,1724775449,Crypto Life 💚,pending,hypodropd,https://warpcast.com/hypodropd,Crypto Life 💚,https://zora.co/collect/base:0x360d891a2038ac74e5e1a8b9660ec4027957944e/1,Creator,Art NFTs,mintingWallet,0x61b84cab9dd4b629cc934bb2d1d69f9dc43f0d34,,All Superchain,False,False,False,False,False,False,0,0
ca5c912e-a9e3-48dd-a2e7-ad78cdc6f372,ca5c912e-a9e3-48dd-a2e7-ad78cdc6f372,0x8eb6e4436834ba1cf7b15bbd4ebe0111f5585299456032a7cb0dbba7886327ec,0x2166aa6cfed48c13c34192211960f2da3ca4c3049520deecfefbbfbac1ce2332,0x924151B1D2B8D937D5ee73328dadcC1F5EeFAedF,1725264761,crypto lover,pending,mohamad672,https://warpcast.com/mohamad672,crypto lover,https://warpcast.com/mohamad672,Other Application,Art Marketplace,N/A,,,,False,False,True,False,False,False,1,1
5cd966ac-44ad-4688-ab63-eef9c2a9a587,5cd966ac-44ad-4688-ab63-eef9c2a9a587,0x0e3011cb77def3db31babb93b8c533f17ea125249c90e6df90ded78dcacd6144,0x0834975b2ea9a9b9ff614e492a3a0e7d1110514e79043d8ced8ae822e79afac0,0x1609f039A96ce10756f5C6D403a80400DC081a02,1725188091,CryptoMage AI Music Contest ,pending,cryptomage-yt,https://warpcast.com/cryptomage-yt,CryptoMage AI Music Contest ,https://zora.co/collect/zora:0x457592fb638cce4a6dbb0a642273b0e30b3bbc0a/1,Creator,Other Media NFTs,mintingWallet,0x1609f039a96ce10756f5c6d403a80400dc081a02,,All Superchain,False,False,False,False,False,False,0,0
90bd6d32-e6a5-4339-9c97-5eccfd6d350c,90bd6d32-e6a5-4339-9c97-5eccfd6d350c,0x578b330b7f234ec023e4ee1436d42c312266347cbae3ae4ee4dcafc41d682b7c,0x4c2dc90e74ffc576d69f332d2bf7a345bf0bb0b71ab5db11f553acaca5703430,0x675D882d6CDcDd8b2eAEA95F21Fbfc6916aF89f8,1724760337,Crypto Ninjas,pending,chillyazz.eth,https://warpcast.com/chillyazz.eth,Crypto Ninjas,https://warpcast.com/~/channel/cryptoninjas,Creator,Art NFTs,mintingWallet,0x675d882d6cdcdd8b2eaea95f21fbfc6916af89f8,,All Superchain,False,False,False,False,False,False,0,0
ccd139de-e7b6-4f9c-8058-b46b9e34bb23,ccd139de-e7b6-4f9c-8058-b46b9e34bb23,0x031e15a97936be4682d71e645e9a61b6116488ba6bb25b38900842e3eb4d7b52,0x07eef6001515b6c4e36ccd93468779a737a6c2ca77bdd308068bf1c9db528b6c,0x212fC47e707eD36409154ebf8bCfd2aA0E26517B,1724762527,Cryptopolis,pending,0xhellia,https://warpcast.com/0xhellia,All for One,https://wallet.coinbase.com/nft/mint/eip155:8453:erc721:0x8e50c64310b55729F8EE67c471E052B1Cd7AF5b3,Creator,Art NFTs,mintingWallet,0xbe7bfad8952ae92abb8779aa4d6826839e82fa3d,,All Superchain,False,False,False,False,False,False,0,0
563ad3ca-00eb-4c23-b1c7-4ffcf01bc73c,563ad3ca-00eb-4c23-b1c7-4ffcf01bc73c,0x80a91e0b5f31466548b2f0dcdb9b1a72053aa21eb0c1eb719fdbfdfc87d54212,0x4ff70cb5cdcfe966b7365c9b9af29603c37d08ff1196da001cafbabe9238074c,0xCE00A9692297E3EaeA43465649Ae37D8E49acF68,1726865279,Cryptoprofitjp,pending,cryptoprofitjp,https://warpcast.com/cryptoprofitjp,Cryptoprofitjp,https://register.thesunnyawards.fun,Other Application,Art NFTs,N/A,,,,False,True,False,False,False,False,1,1
10d1b5dc-de39-4529-a9d8-d08517d87c8c,10d1b5dc-de39-4529-a9d8-d08517d87c8c,0x3b15256cd50e6fd09ef561e2a5e3064b99784eb2235b707578c38a469a8ddee8,0xa582760a977184d9d9c113d86021550e64257fc8ea6c1a25d4d38d5aad017818,0x0000000000000000000000000000000000000000,1724768855,CryptoRank Token & NFT Bridge,approved,kawz,https://warpcast.com/kawz,CryptoRank Token & NFT Bridge,https://app.cryptorank.io/hyperlane,App,Other Media NFTs,contract,0x80f1483f117c8eb82748f707d4447fad30086d30,8453.0,Base,True,False,False,False,False,False,1,1
028a1771-b586-47ef-b793-37979bb4e55d,028a1771-b586-47ef-b793-37979bb4e55d,0x68b976fc44fa08799ecd752d807eb4d3cfe4e401787cad1079124613398f57bd,0x72a21ca33411b9e9684c36e1b55ccc2df654bcfb74c4019edc305ce0b14e24df,0xd43A380bc2ac4B537a98E2BE1e2Bb61EA0ebFeB5,1725250337,Crypto Shorts,pending,poopiepie,https://warpcast.com/poopiepie,Crypto Shorts,https://www.instagram.com/reel/C89qasdyR3a/?igsh=cnJvMWd5bTBjcW1m,Other Application,Community & Curation,N/A,,,,False,True,False,False,False,False,1,1
3044413c-e849-4c47-9828-540c6e3bb427,3044413c-e849-4c47-9828-540c6e3bb427,0xef12033e3411c087914e98289560c06dfee08a6835009646ce2b39c1811d8ddb,0x032eae66b15c145dbf505f5e774ec7dbd8c49d73c8cfec1b411f5d676cbca754,0x52B42a3A08FD5a5404D12480bf1Fd5F70A9E93d0,1724763423,CryptoSummer,pending,kakashihatake9,https://warpcast.com/kakashihatake9,CryptoSummer,abc@gmail.com,Creator,Art Marketplace,mintingWallet,0x52b42a3a08fd5a5404d12480bf1fd5f70a9e93d0,,All Superchain,False,False,True,False,False,False,1,1
1986d0d8-3cfc-4685-899e-909464944ae5,1986d0d8-3cfc-4685-899e-909464944ae5,,0xa4ea34803cbe531951ad4b0315d9b9b5fe9981f581fcbdf0321e48631afdc745,0xc446b8Dee9721C1E28A2Cd2E010bcAd7e3BC5909,1724725453,Crypto: The Game S2,approved,dylanabruscato,https://warpcast.com/dylanabruscato,Crypto: The Game S2,https://cryptothegame.com/,App,Gaming,contract,0x3abb25038da5a6ee9f524cc16c7f7ec68db7eb3b,8453.0,Base,False,False,False,False,False,False,0,0
7ffac1e8-4d34-4e95-b9a6-5bbe40ac81ff,7ffac1e8-4d34-4e95-b9a6-5bbe40ac81ff,,0x2efc90a42fd22741d58a851f711ef248df2fe9170b4886e58a5b3bfa671bb0eb,0xc446b8Dee9721C1E28A2Cd2E010bcAd7e3BC5909,1724725439,Crypto: The Game S2,approved,dylanabruscato,https://warpcast.com/dylanabruscato,Crypto: The Game S2,https://cryptothegame.com/,App,Gaming,contract,0x3abb25038da5a6ee9f524cc16c7f7ec68db7eb3b,8453.0,Base,False,False,False,False,False,False,0,0
1b101245-e64a-434f-b62d-f5ad1c021581,1b101245-e64a-434f-b62d-f5ad1c021581,0xba0888bdc4e998d4ed0f900b2075fcef6c6e00c0de419ca2b73d6f44b92aa2d2,0x04fda0dba3a77a933341cd5f24ffacb280056572ad771529429fed5e6fa19aea,0x0000000000000000000000000000000000000000,1724723449,CryptoToloka,approved,kawz,https://warpcast.com/kawz,CryptoToloka,https://t.me/pekarnyanews,Creator,Community & Curation,mintingWallet,0xec645126aad586aa28161d52fb43eac07ea9f55b,,All Superchain,True,False,False,False,False,False,1,1
a50712c4-9aa0-4db6-92d7-448f897e9651,a50712c4-9aa0-4db6-92d7-448f897e9651,0xe19cca113788ba098e558b165c5884cbdb0d02e088e4e28e3088def1301e5095,0xd42a5d15f904d135e403d508fe16928bed8f079ba0363b70a9241790bdd76eec,0x3Bb967f53afA4502000Ab0C773a233D789760a08,1724723873,Cryptowildwolf,pending,cryptowildwolf,https://warpcast.com/cryptowildwolf,Cryptowildwolf,https://stardrops.art,Creator,Art NFTs,mintingWallet,0xe3d88025dff1e334e1a9ac1fc56a8067038aacf5,,All Superchain,False,False,False,False,False,False,0,0
ccff816c-f108-4a88-ac94-fe92082ea6e9,ccff816c-f108-4a88-ac94-fe92082ea6e9,,0x7b9057ca18b26aee5a600525ad19238960b844b1a61449d570340640d271f249,0x61b84CaB9dd4B629cC934Bb2D1D69f9Dc43f0d34,1724767779,Crystal Demon ,pending,hypodropd,https://warpcast.com/hypodropd,Crystal Demon ,https://opensea.io/collection/crystal-demons,Creator,Art NFTs,contract,0xb927d18b388552a96930935d81edefa5fb140d1b,10.0,Optimism,False,False,False,False,False,False,0,0
f8f1746e-cee8-49a6-a367-af14a7b807a9,f8f1746e-cee8-49a6-a367-af14a7b807a9,0x3d56e2c5d00935eb23087aa2154ef253ac250f080043fd99b538884f974d6105,0xa7893416cf24604a700306924953e3113416a87f375e7c4627626e670aa52334,0x381CC779761212344f8400373a994d29E17522c6,1724769345,Cursed2love,pending,xtinct,https://warpcast.com/xtinct,Cursed2love,https://release.supercollector.xyz/cursed-2-love-xtinct,Creator,Other Media NFTs,mintingWallet,0x381cc779761212344f8400373a994d29e17522c6,,All Superchain,False,False,False,False,False,False,0,0
e01293da-d51d-4be3-b831-d55a68f79f4a,e01293da-d51d-4be3-b831-d55a68f79f4a,0xada9c2eabe94a7af5d96b3cb1765c8e3d6fb8a7f8e33f12ebd6d66feb1a807a3,0x17d97e889f4a73c63b2eaab3dee1aeb81bd15c816e6f23adfda293fe578765ef,0x0000000000000000000000000000000000000000,1725337249,Curvegrid MultiBaas,pending,kawz,https://warpcast.com/kawz,Curvegrid MultiBaas,https://www.curvegrid.com/,Other Application,Other Category,N/A,,,,True,False,True,False,False,False,2,1
e09655ab-87c8-4f18-b5cb-6076380e3ef7,e09655ab-87c8-4f18-b5cb-6076380e3ef7,0xdc6cb1637c447ad65940a5c7539a748e69989174543ff35b24df4ea27d428fe2,0xa1fde4d0354c6305102c287ab2fd4949be9e4c2d2db494aff870ee8fef6dc1eb,0x64Fe080AD84647BA9A7f9F24D501c925a3244DE0,1724767379,Cybernetic Realms Voyages,pending,kachiro,https://warpcast.com/kachiro,Cybernetic Realms Voyages,https://x.com/AchmToha?t=3ycs7PLrcc0zLc36Q3Frrw&s=09,Other Application,Art NFTs,N/A,,,,False,True,False,False,False,False,1,1
2a83eb36-bf92-4ea8-b73b-f631570d2010,2a83eb36-bf92-4ea8-b73b-f631570d2010,,0x0c25abbaf0849e2c7593e090fad7b5ff9882b3ab312a1afe5e8b06b1b4459c9f,0x49000B54784C0359A9ed744a5f3505d39043e451,1724768537,Cyber Power,pending,blooh,https://warpcast.com/blooh,Cyber Power,https://air3.app,Creator,Art NFTs,contract,0x438792fb9c0f9e8ba9a8c4a6bf1064450f850ecf,8453.0,Base,False,False,False,False,False,False,0,0
fa03768f-8dff-4579-acd0-629e3c7af16e,fa03768f-8dff-4579-acd0-629e3c7af16e,0x8e0591e6be20265338a5f40d61eb3c9beb4416e5d5e766a05b2ca336abe6d5f3,0xdce4aa8e2b0338784b8dc87ab792ea7259d831a8a8b389ae37593e2c6fb42a2e,0x822ec855CC9f41b592622108E6F3565E976430C6,1725539669,Daily Art Mint,pending,aaronrferguson.eth,https://warpcast.com/aaronrferguson.eth,Daily Art Mint,https://warpcast.com/~/channel/daily-art-mint,Other Application,Channels,N/A,,,,False,False,False,False,False,False,0,0
acbd3ec6-ca82-4ac1-8142-b7137bc8b319,acbd3ec6-ca82-4ac1-8142-b7137bc8b319,0x350987aeb5a1dba133e956b56e7580b67f41bcc1782b8bd02fe04d1089aa6bf7,0xff59365d3f0f18367417585dd6999f0479c41f49a8fb5a669590b9c75795b8ff,0xE4427defBaA51FB3A4a0c31ED9929b878664BF73,1724722633,Daily Process Practice,approved,1hesager,https://warpcast.com/1hesager,Daily Process Practice,http://funs.wtf,Creator,Art NFTs,mintingWallet,0xe4427defbaa51fb3a4a0c31ed9929b878664bf73,,All Superchain,False,False,False,False,False,False,0,0
dcb7fb46-54dd-4887-954f-53c69f819f8e,dcb7fb46-54dd-4887-954f-53c69f819f8e,0xf70b7d482bf9104f6565469e5a3bc1afbef38b0077c0ca689db210745089981a,0x48db038025ea8e2a260644883b3ec596eca1b9f095314203aa6a55591407cbc2,0xF05b5f04B7a77Ca549C0dE06beaF257f40C66FDB,1724762255,Daimo,approved,nibnalin.eth,https://warpcast.com/nibnalin.eth,Daimo,https://daimo.com,App,Payments,contract,0xf9d643f5645c6140b8eeb7ef42878b71ebfee40b,8453.0,Base,False,False,False,False,False,False,0,0
0aaaab1e-dfc0-448d-988d-eae5605c1f57,0aaaab1e-dfc0-448d-988d-eae5605c1f57,0x9cf07c57a815d449fc036600e157051d5da5a8af45068a46957b3d7d90c21d54,0x7fc718470601d8761fda11b821162301c963b8b9626e2eecf21ea72627eb7c66,0x0000000000000000000000000000000000000000,1724725833,Damn I love crypto,pending,kawz,https://warpcast.com/kawz,Damn I love crypto,https://damnilovecrypto.art,Creator,Art NFTs,mintingWallet,0x029f4057f3a615108781ef907f9872a2983b4206,,All Superchain,True,False,False,False,False,False,1,1
9aeb71f2-be93-405a-b4fe-92fff3384be2,9aeb71f2-be93-405a-b4fe-92fff3384be2,0xc45f41cbc9dbbe8c9631ef23a9ba2d2e4fc098c72673fa816849004aefdb5720,0x1683e593d7c973e6ed8870388c9ab512862eaebad807a7b39aa41a0f19f26d20,0xAa66fC4433DFD254F05A720A8c8a2f1F2fbDCB58,1725870449,Dana Quiz Frame,pending,eldarfaaiz,https://warpcast.com/eldarfaaiz,Dana Quiz Frame,https://dana-quiz.vercel.app/,Other Application,Frames,N/A,,,,False,False,False,False,False,False,0,0
c9994c68-2b6d-46f3-8149-a6725a23148f,c9994c68-2b6d-46f3-8149-a6725a23148f,0x90ef5a5dc5c490e0389015fec5de7dc96d5c39c0f48e24ce6b44828403e300b7,0x050f62e56d8479e9a3fe4e548522ec5d0eda604d70f1520e09d7712dc9629463,0xd35D60B1746cAEc2289c892EAC7351D66d63455B,1724723531,DANC3 Mixtape I ,approved,crittiep,https://warpcast.com/crittiep,DANC3 Mixtape I ,https://danc3.musictribes.xyz/,Creator,Other Media NFTs,mintingWallet,0x4da2d658ec798af7e723069dedeea27bc7f8ba52,,All Superchain,False,False,False,False,False,False,0,0
ad7d7772-20a5-4786-b34a-3df2cdbe2ff3,ad7d7772-20a5-4786-b34a-3df2cdbe2ff3,,0xeffd91df29e17928649471486715820f5899d5cfeddea47b4b8fe7c86ce29fe9,0x99Fc221482ca78664d0288FfC6531cb6dfEB0c5a,1724765791,Da Performers,pending,dacirkus,https://warpcast.com/dacirkus,Da Performers,www.DaPerformers.com,App,Gaming,contract,0xafa0c0a5a706538c40031224b89d9a5ac6004c65,8453.0,Base,False,False,False,False,False,False,0,0
d92e0972-0341-4f98-be52-a8735c28b725,d92e0972-0341-4f98-be52-a8735c28b725,0xc311be22ee1bfa867df46d516256d464a252326652eee2627d7c4c8a97325179,0x38b4519673ff382cba780b346b54e103b163f9fd6ad108060f1e652d5a737bf7,0xF7aa6f14f78a7Db6Deaa964bCdB20F492A81f9C0,1724723613,Dark Forest Ares ,approved,cherryblue,https://warpcast.com/cherryblue,Dark Forest Ares ,https://dfares.xyz/,Other Application,Gaming,contract,0x962847b239b1103d4c8b4eb67bc663ac32a6aeb7,690.0,Redstone,False,False,False,False,False,False,0,0
21e6df3a-d043-443e-9528-54479620c0a5,21e6df3a-d043-443e-9528-54479620c0a5,0x9c3b12cd1cc0351dafea04c1b8a0a63437b57f5b3bab95ac548f82b7f664a0d5,0x2e3a5e520fabf9bd983e2ff3cd353f3f0093479ea0bf73325b7cf645fc94aab0,0xD3028b4D448C88a31Ae5A11Cb35d0426763727fe,1725018985,Darknight,approved,leafdaze,https://warpcast.com/leafdaze,Darknight,https://zora.co/@darknight,Creator,Art NFTs,mintingWallet,0xd3028b4d448c88a31ae5a11cb35d0426763727fe,,All Superchain,False,False,False,False,False,False,0,0
78f0eac0-c56e-489c-a4e3-9c700ccf4ce8,78f0eac0-c56e-489c-a4e3-9c700ccf4ce8,,0x1106ce8ccc67bc916b45abf5a57bb0e27973ab45a4c581a9e9499449e53322c7,0x022541dF816F50CfC6ce60c9de80619F44f7CeF1,1724764705,datalatte,pending,dudeamir.eth,https://warpcast.com/dudeamir.eth,datalatte,https://www.datalatte.com/,App,Frames,contract,0x79e2b756f9c4c12bd8f80c0aeeb7b954e52ff23c,8453.0,Base,False,False,False,False,False,False,0,0
602e6188-5992-4137-ad2e-4df3505407b7,602e6188-5992-4137-ad2e-4df3505407b7,0xe6d6e024f5d8ed9fa722f445d50b3827f51e4fd2234266a60fbdf47c000cf994,0x750521a76d2a9474e080a35970af0c5e7211ed19695d7d80e585d542b395eaf8,0xe3774b0a4c967BeADe4AdC6c19AC225dD6c9CDF0,1725151587,David,pending,darkderek,https://warpcast.com/darkderek,David,https://warpcast.com/darkderek,Other Application,Art NFTs,N/A,,,,False,True,False,False,False,False,1,1
460dc781-d353-46da-8fd4-197ccebced6d,460dc781-d353-46da-8fd4-197ccebced6d,0x5eac0a952fe4e7fe9932bceee617df45edf738ae3f554dc3a91f3dbadac2b155,0xe8a6f355d3b2ecd7b3c3feaac114cb597d5bc2da978565d2b55a18bcca7a4765,0xD6C09962E907428112069273d5C0dc861e7B1C57,1724725665,Davyd,pending,davyd-music,https://warpcast.com/davyd-music,Davyd,https://www.sound.xyz/davyd/appears-on,Creator,Art NFTs,mintingWallet,0xd6c09962e907428112069273d5c0dc861e7b1c57,,All Superchain,False,False,False,False,False,False,0,0
67ffa063-a16a-4fd0-81c0-699138086a52,67ffa063-a16a-4fd0-81c0-699138086a52,0xc12c6e969efa7eb05b79a9cec74f2f6c1c4c2ffcdf30dfa5d2b5e591b675ba77,0x4c5c29e7e2134ce02e686f95b1e41585297400a5769b1288a5a101c451f6ec69,0xF8C80Ebf80Ff0C17bdfBc08A91e64a890aAE8e3c,1725875223,Day ones,pending,kyu-mehul,https://warpcast.com/kyu-mehul,Day ones,https://highlight.xyz/mint/668028cde8d3409017b0126b,Creator,Art NFTs,mintingWallet,0xf8c80ebf80ff0c17bdfbc08a91e64a890aae8e3c,,All Superchain,False,False,False,False,False,False,0,0
4e8d6622-6e59-46fd-abfa-8557d705ee5b,4e8d6622-6e59-46fd-abfa-8557d705ee5b,0xa723b7b2d5de4565bace83473e8a730daaaef5b410104f14606bc57b70b7b488,0xac3f499ae383677c5e68df1fb792b11cd97f7211b2b510a85d16ff783942c614,0x25571de579cbe167Ae379AdaA3C6456c1EBb7f6E,1724724051,Dceban,pending,iqbalsbstn,https://warpcast.com/iqbalsbstn,Dceban,https://x.com/JabotJaya,Other Application,Identity,N/A,,,,False,False,True,False,False,False,1,1
5a67b6d8-04f9-4a1c-9a3a-edb814dd2faf,5a67b6d8-04f9-4a1c-9a3a-edb814dd2faf,0x1619bad0d0cd90b67c784bb7755215f16d9b0bda85c955da59bdc48da2fc810b,0xfb7a405d09f116c6bd31f7e91df498de6571c1bc182b9091f05cfcdcea28d000,0xf235B57B89C25BaA259cf1ca28C7059C1AAb1202,1724767707,DC Foundation ,pending,dcharbidemhi,https://warpcast.com/dcharbidemhi,DC Foundation ,Http//:www.waprcast.com/dcharbidemhi,Other Application,Payments,N/A,,,,False,False,True,False,False,False,1,1
cc01681b-a6c3-45be-9230-d15eed63406a,cc01681b-a6c3-45be-9230-d15eed63406a,0x49cc01a279d299a50a8a8c81899e4831ca2734662236bcf270ba99d09348799e,0xcee79de74fa7b9a10ee9822413a55f2367309cf770dfecdeb1357b8dcef29cf3,0xe2665C6b02ea68e0Cf3eF1a74B88155EF10243a0,1724766353,Decentragora,pending,zenodotus,https://warpcast.com/zenodotus,Decentragora,https://decentragora.xyz,Other Application,Other Category,contract,0x9839c0f5715bda074af1c6802cb9d157169c18d5,10.0,Optimism,False,False,False,False,False,False,0,0
