,project_id,project_name,project_github,oso_github_slug,grant_address,oso_address_slug,round_id,round_name,chain_id,program_address,app_end_time,amount_usd,match_usd
483,0x2e640d65f775bc1ee5130ccc4b16d49d155214fb8f996ba7ad91515c06811480,Metopia,metopian,metopian,0x8012b593917f74dd8c5233fd509b9a02d1bc7079,,0xc34745b3852df32d5958be88df2bee0a83474001,Web3 Social,10,0xf3b99793874b9f36bd6977f45300686224b72750,1701302340.0,454.23747677,899.5502798051601
484,0xcaa2f99f0e54943da441af228296cf621a7a1eab4949305785e51e342a5afd15,Augmenting the ReFi Knowledge Graph with AI,myseelia,myseelia,0x16d46098e455a04cf7f3e43c3b2706614fdbec85,,0x421510312c40486965767be5ea603aa8a5707983,Climate Solutions,1,0xa1b6245d7ba4b126adf7ee1e05e96bfda974990c,1682121540.0,49.47883925,1120.890211892444
485,0xcaa2f99f0e54943da441af228296cf621a7a1eab4949305785e51e342a5afd15,Augmenting the ReFi Knowledge Graph with AI,myseelia,myseelia,0x16d46098e455a04cf7f3e43c3b2706614fdbec85,,0x8aa06b3b8cac2970857f4e0fd78f21dc01aade94,Metacrisis,1,0xc3214a5e103025359dd866bcdd3f665be5a6afca,1682121540.0,353.73826668,468.9151344122654
486,0xcaa2f99f0e54943da441af228296cf621a7a1eab4949305785e51e342a5afd15,Augmenting the ReFi Knowledge Graph with AI,myseelia,myseelia,0x16d46098e455a04cf7f3e43c3b2706614fdbec85,,0xc34745b3852df32d5958be88df2bee0a83474001,Web3 Social,10,0xf3b99793874b9f36bd6977f45300686224b72750,1701302340.0,63.52701309,
487,0xcaa2f99f0e54943da441af228296cf621a7a1eab4949305785e51e342a5afd15,Augmenting the ReFi Knowledge Graph with AI,myseelia,myseelia,0x16d46098e455a04cf7f3e43c3b2706614fdbec85,,0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,Web3 Open Source Software ,424,0x8294ea30a691b47bb73e4b64225e52a080dc9ec7,1701302340.0,201.18269264,191.7079770786259
488,0xea014245840ff70f7c7060ed89882aa30b1da5246b7c4000b6a9e85930f97613,Web3beach,,,0xefedaf9c07e6eb56bb8f82f30018e4461b1c5f4c,,0x421510312c40486965767be5ea603aa8a5707983,Climate Solutions,1,0xa1b6245d7ba4b126adf7ee1e05e96bfda974990c,1682121540.0,740.83489525,14886.43970796242
489,0xea014245840ff70f7c7060ed89882aa30b1da5246b7c4000b6a9e85930f97613,Web3beach,,,0xefedaf9c07e6eb56bb8f82f30018e4461b1c5f4c,,0x64e5b2228ef31437909900b38fc42dd5e4b83147,ENS Ecosystem,1,0xdb723e5fe784c160a89564d22d67a11eb08cf76d,1682121540.0,37.68268819,155.7798610765559
490,0xea014245840ff70f7c7060ed89882aa30b1da5246b7c4000b6a9e85930f97613,Web3beach,,,0xefedaf9c07e6eb56bb8f82f30018e4461b1c5f4c,,0x8aa06b3b8cac2970857f4e0fd78f21dc01aade94,Metacrisis,1,0xc3214a5e103025359dd866bcdd3f665be5a6afca,1682121540.0,100.49754272,125.0048458246878
491,0x2fc1f04d7ca2fe96643cd2f25bbb0cc3e67cc7de03ad54693040ea0d578a7699,DefiLab.xyz,defilab-xyz,defilab-xyz,0x9fe6764778db6ad5c5ed86242485d1a868a8c52a,defilab-xyz,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,Web3 Open Source Software Round,1,0xa1b6245d7ba4b126adf7ee1e05e96bfda974990c,1682121540.0,2406.7402046,13986.44771066475
492,0x2fc1f04d7ca2fe96643cd2f25bbb0cc3e67cc7de03ad54693040ea0d578a7699,DefiLab.xyz,defilab-xyz,defilab-xyz,0x9fe6764778db6ad5c5ed86242485d1a868a8c52a,defilab-xyz,0x8de918f0163b2021839a8d84954dd7e8e151326d,Web3 Open Source Software,10,0xa1e8c5a8ca033ac3cb738506c6f1ad15bf54a730,1692273600.0,2736.39928787,2814.842900908882
493,0xc8c5d94192210bb9b341f13bab13b64a04a893fd50fc554fd6661b6b58fd5360,The Angry Teenagers - democratising investment in reforestation projects,eco-mint,eco-mint,0x3460bf837b6741035d20ea2d894a4423a859af12,eco-mint,0x421510312c40486965767be5ea603aa8a5707983,Climate Solutions,1,0xa1b6245d7ba4b126adf7ee1e05e96bfda974990c,1682121540.0,22.52249234,289.1095474030377
494,0xf84c0ab44e4012f6f20be3e08fe0a775835df0c091fdf0fa9e0a20ca6e0de53f,Upala ?? Price-of-forgery digital identity,upala-digital-identity,upala-digital-identity,0xddb1cb4edbcd83066abf26e7102dc0e88009deab,upala-digital-identity,0x905efbabe2d52cd648fadfafcec8d6c8c60f7423,The Phantom Menace,1,0x8b7b701ed543c5581270176a6513fbd6165d157e,1682380740.0,118.19276389,3576.770512843271
495,0xedd3049723764122bbed15c36557ab9c5057fded298af97b68dc226969cc3664,Plants And Pillars,plants-and-pillars,plants-and-pillars,0x1c4a70eadecc48e436efd0e997445d71df57a4ed,plants-and-pillars,0x421510312c40486965767be5ea603aa8a5707983,Climate Solutions,1,0xa1b6245d7ba4b126adf7ee1e05e96bfda974990c,1682121540.0,110.40956222999999,395.1235586731591
496,0xedd3049723764122bbed15c36557ab9c5057fded298af97b68dc226969cc3664,Plants And Pillars,plants-and-pillars,plants-and-pillars,0x1c4a70eadecc48e436efd0e997445d71df57a4ed,plants-and-pillars,0xb6be0ecafdb66dd848b0480db40056ff94a9465d,Climate Round,10,0x11c2e0adc8eadcccae335b8c311271f18bada524,1692273600.0,170.16772287,1092.771366918245
497,0x5aacbf6c4fd74b2217614c56f11fcd41ae03fd5ce0105447ba9fe63d6f36cc81,Litter Token,,,0x2ad50d709c2fcddd44534ebe18495bdd6133c131,,0x421510312c40486965767be5ea603aa8a5707983,Climate Solutions,1,0xa1b6245d7ba4b126adf7ee1e05e96bfda974990c,1682121540.0,46.365949119999996,720.728785215756
498,0x5aacbf6c4fd74b2217614c56f11fcd41ae03fd5ce0105447ba9fe63d6f36cc81,Litter Token,,,0x4afc0c9a5c4060df2345c5b8c73e8edba2de8e47,,0x5eb890e41c8d2cff75ea942085e406bb90016561,Climate Solutions Round,10,0xc5aa86ead2e3be66e5534cc14031ddf8c63c7ecd,1700222400.0,198.43479352,1574.26824151526
499,0x5aacbf6c4fd74b2217614c56f11fcd41ae03fd5ce0105447ba9fe63d6f36cc81,Litter Token,,,0x4afc0c9a5c4060df2345c5b8c73e8edba2de8e47,,0xb6be0ecafdb66dd848b0480db40056ff94a9465d,Climate Round,10,0x11c2e0adc8eadcccae335b8c311271f18bada524,1692273600.0,570.4941054,3273.609433395036
500,0x78b858009ecfa46c866a7765cf0665699dd097eaadc3bdf9fc4f1f2229823bf5,WaterDAO,,,0x24451d42d570d62b01c070956ec3f61f43801036,,0x421510312c40486965767be5ea603aa8a5707983,Climate Solutions,1,0xa1b6245d7ba4b126adf7ee1e05e96bfda974990c,1682121540.0,1460.4854028,3912.236299089785
501,0x78b858009ecfa46c866a7765cf0665699dd097eaadc3bdf9fc4f1f2229823bf5,WaterDAO,,,0x61c515fe1a0194db6d012a1fcc392eceba03818c,,0x5eb890e41c8d2cff75ea942085e406bb90016561,Climate Solutions Round,10,0xc5aa86ead2e3be66e5534cc14031ddf8c63c7ecd,1700222400.0,305.52547205,1935.965144611622
502,0x78b858009ecfa46c866a7765cf0665699dd097eaadc3bdf9fc4f1f2229823bf5,WaterDAO,,,0x61c515fe1a0194db6d012a1fcc392eceba03818c,,0x8de918f0163b2021839a8d84954dd7e8e151326d,Web3 Open Source Software,10,0xa1e8c5a8ca033ac3cb738506c6f1ad15bf54a730,1692273600.0,1.02594331,
503,0x78b858009ecfa46c866a7765cf0665699dd097eaadc3bdf9fc4f1f2229823bf5,WaterDAO,,,0x61c515fe1a0194db6d012a1fcc392eceba03818c,,0xb6be0ecafdb66dd848b0480db40056ff94a9465d,Climate Round,10,0x11c2e0adc8eadcccae335b8c311271f18bada524,1692273600.0,461.65316009,5737.007224439091
504,0xad3348a8338210c5d7eca4187a0267507d9dd8683fe02d253c4a17a952c5ef3c,Rouge Ticket,therougeproject,"rouge-ticket, therougeproject",0xeb439eed5642641968f9d8b52f2788e0f19b443b,rouge-ticket,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,Web3 Open Source Software Round,1,0xa1b6245d7ba4b126adf7ee1e05e96bfda974990c,1682121540.0,2547.28206156,13986.44771066475
505,0x5f7d0b7bbd1a9ced352c05253be291d2d0e2d66d4744ee6712d67fd35d7c3747,eth.limo,ethlimo,eth-limo,0xb352bb4e2a4f27683435f153a259f1b207218b1b,eth-limo,0x64e5b2228ef31437909900b38fc42dd5e4b83147,ENS Ecosystem,1,0xdb723e5fe784c160a89564d22d67a11eb08cf76d,1682121540.0,661.76700864,2503.364103554675
506,0x5f7d0b7bbd1a9ced352c05253be291d2d0e2d66d4744ee6712d67fd35d7c3747,eth.limo,ethlimo,eth-limo,0xb352bb4e2a4f27683435f153a259f1b207218b1b,eth-limo,0x9c3b81967eafba0a451e324417dd4f3f353b997b,Web3 Social,1,0xd0610d3a5aecf8043e32272036927d2a1cde464c,1682121540.0,799.91107583,1998.749961139269
507,0x5f7d0b7bbd1a9ced352c05253be291d2d0e2d66d4744ee6712d67fd35d7c3747,eth.limo,ethlimo,eth-limo,0xb352bb4e2a4f27683435f153a259f1b207218b1b,eth-limo,0xdf22a2c8f6ba9376ff17ee13e6154b784ee92094,Ethereum Infrastructure,1,0xa1b6245d7ba4b126adf7ee1e05e96bfda974990c,1682121540.0,1974.43471113,19980.63958666393
508,0x329170e769ace967de0a1467dbeb2c3eaee2580099ccb9dc650452ab10216821,Barichara Regeneration Fund – Prototyping a Bioregional Regenerative Economy,,,0xfd9f8a0f4bdeac72f08af1c708023cc31dd2e3be,,0x421510312c40486965767be5ea603aa8a5707983,Climate Solutions,1,0xa1b6245d7ba4b126adf7ee1e05e96bfda974990c,1682121540.0,2670.14600389,8253.718322389897
509,0x329170e769ace967de0a1467dbeb2c3eaee2580099ccb9dc650452ab10216821,Barichara Regeneration Fund – Prototyping a Bioregional Regenerative Economy,,,0xfd9f8a0f4bdeac72f08af1c708023cc31dd2e3be,,0xb6be0ecafdb66dd848b0480db40056ff94a9465d,Climate Round,10,0x11c2e0adc8eadcccae335b8c311271f18bada524,1692273600.0,361.91407451,2540.210725218344
510,0xf05829c76e3da92a8942378240ab4dc70c8c509f558eca9b0621c61054e9342c,Revoke.cash - Helping you stay safe in web3,revokecash,"revokecash, revoke-cash",0xe126b3e5d052f1f575828f61feba4f4f2603652a,revoke-cash,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,Web3 Open Source Software Round,1,0xa1b6245d7ba4b126adf7ee1e05e96bfda974990c,1682121540.0,15428.91914806,13986.44771066475
511,0x84e5ecb55ea744764c11c1600cdaba725af5cd9bef1456cfb4f1b16069f3f6a7,?? Sunflower EcoTech ??,eco-labs,,0x59490c362c54c1b60158f19ce499c82aa3669820,,0x421510312c40486965767be5ea603aa8a5707983,Climate Solutions,1,0xa1b6245d7ba4b126adf7ee1e05e96bfda974990c,1682121540.0,327.61136381,6866.476531980024
512,0x84e5ecb55ea744764c11c1600cdaba725af5cd9bef1456cfb4f1b16069f3f6a7,?? Sunflower EcoTech ??,eco-labs,,0x59490c362c54c1b60158f19ce499c82aa3669820,,0x5eb890e41c8d2cff75ea942085e406bb90016561,Climate Solutions Round,10,0xc5aa86ead2e3be66e5534cc14031ddf8c63c7ecd,1700222400.0,1349.55967742,4231.816757335494
513,0x84e5ecb55ea744764c11c1600cdaba725af5cd9bef1456cfb4f1b16069f3f6a7,?? Sunflower EcoTech ??,eco-labs,,0x59490c362c54c1b60158f19ce499c82aa3669820,,0xb6be0ecafdb66dd848b0480db40056ff94a9465d,Climate Round,10,0x11c2e0adc8eadcccae335b8c311271f18bada524,1692273600.0,1061.9317183,6550.175515491709
514,0x99b81016d61f8b9115282b1055649d4876f38619759064b783478047ca61b714,NiceNode,nicenode,nicenode,0x9cce47e9cf12c6147c9844adbb81fe85880c4df4,nicenode,0x222ea76664ed77d18d4416d2b2e77937b76f0a35,Ethereum Infrastructure,424,0x413d934a627fbd26fcb7ae52c2c4f40022470289,1692273600.0,3055.83002978,3437.769826792213
515,0x99b81016d61f8b9115282b1055649d4876f38619759064b783478047ca61b714,NiceNode,nicenode,nicenode,0x9cce47e9cf12c6147c9844adbb81fe85880c4df4,nicenode,0x2871742b184633f8dc8546c6301cbc209945033e,Web3 Community and Education ,10,0xa1e8c5a8ca033ac3cb738506c6f1ad15bf54a730,1692273600.0,1.10322635,
516,0x99b81016d61f8b9115282b1055649d4876f38619759064b783478047ca61b714,NiceNode,nicenode,nicenode,0x9cce47e9cf12c6147c9844adbb81fe85880c4df4,nicenode,0xa1d52f9b5339792651861329a046dd912761e9a9,"Ethereum Core Infrastructure, Research, and Development",137,0xd04d5b0257a9f2068a4f4ebd88748b2bb47da4ca,1701302340.0,1518.57155847,6443.90139177
517,0x99b81016d61f8b9115282b1055649d4876f38619759064b783478047ca61b714,NiceNode,nicenode,nicenode,0x9cce47e9cf12c6147c9844adbb81fe85880c4df4,nicenode,0xdf22a2c8f6ba9376ff17ee13e6154b784ee92094,Ethereum Infrastructure,1,0xa1b6245d7ba4b126adf7ee1e05e96bfda974990c,1682121540.0,931.91904722,6577.186751282915
518,0x70d59317f7bfd1fb5b9a757c3f30f52f536ad7eb219504a5dc8e8414a2fcb66b,Natives in Tech,nativesintech,nativesintech,0x2dee5d7e77a1212b21139bc1d98b249dcc52055d,nativesintech,0x2871742b184633f8dc8546c6301cbc209945033e,Web3 Community and Education ,10,0xa1e8c5a8ca033ac3cb738506c6f1ad15bf54a730,1692273600.0,248.24125077,682.3028912305671
519,0x70d59317f7bfd1fb5b9a757c3f30f52f536ad7eb219504a5dc8e8414a2fcb66b,Natives in Tech,nativesintech,nativesintech,0x2dee5d7e77a1212b21139bc1d98b249dcc52055d,nativesintech,0xaa40e2e5c8df03d792a52b5458959c320f86ca18,Web3 Community and Education,1,0xa1b6245d7ba4b126adf7ee1e05e96bfda974990c,1682121540.0,65.08638692,206.331527005474
520,0x46ddc886ac23d5bc2cbc96cd2aa990627bcd98c881a953070f94c15e03267707,DefiLlama,defillama,"chainlist-defillama, defi-llama",0x08a3c2a819e3de7aca384c798269b3ce1cd0e437,defi-llama,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,Web3 Open Source Software Round,1,0xa1b6245d7ba4b126adf7ee1e05e96bfda974990c,1682121540.0,32360.59114329,13986.44771066475
521,0x46ddc886ac23d5bc2cbc96cd2aa990627bcd98c881a953070f94c15e03267707,DefiLlama,defillama,"chainlist-defillama, defi-llama",0x08a3c2a819e3de7aca384c798269b3ce1cd0e437,defi-llama,0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,Web3 Open Source Software ,424,0x8294ea30a691b47bb73e4b64225e52a080dc9ec7,1701302340.0,15201.59982667,12285.34697975177
522,0x0cdbfe30f8bfea9a33a297e1812c0ff146d326a3afa5832e24dc941a2e415b8f,Otterscan,otterscan,otterscan,0xb7081fd06e7039d198d10a8b72b824e60c1b1e16,otterscan,0x64e5b2228ef31437909900b38fc42dd5e4b83147,ENS Ecosystem,1,0xdb723e5fe784c160a89564d22d67a11eb08cf76d,1682121540.0,131.22183207,701.1174002211941
523,0x0cdbfe30f8bfea9a33a297e1812c0ff146d326a3afa5832e24dc941a2e415b8f,Otterscan,otterscan,otterscan,0xb7081fd06e7039d198d10a8b72b824e60c1b1e16,otterscan,0x8de918f0163b2021839a8d84954dd7e8e151326d,Web3 Open Source Software,10,0xa1e8c5a8ca033ac3cb738506c6f1ad15bf54a730,1692273600.0,879.75144749,309.0122166536797
524,0x0cdbfe30f8bfea9a33a297e1812c0ff146d326a3afa5832e24dc941a2e415b8f,Otterscan,otterscan,otterscan,0xb7081fd06e7039d198d10a8b72b824e60c1b1e16,otterscan,0xa1d52f9b5339792651861329a046dd912761e9a9,"Ethereum Core Infrastructure, Research, and Development",137,0xd04d5b0257a9f2068a4f4ebd88748b2bb47da4ca,1701302340.0,1152.99701479,5545.6875153
525,0x0cdbfe30f8bfea9a33a297e1812c0ff146d326a3afa5832e24dc941a2e415b8f,Otterscan,otterscan,otterscan,0xb7081fd06e7039d198d10a8b72b824e60c1b1e16,otterscan,0xdf22a2c8f6ba9376ff17ee13e6154b784ee92094,Ethereum Infrastructure,1,0xa1b6245d7ba4b126adf7ee1e05e96bfda974990c,1682121540.0,881.1415275,6397.613371529144
526,0xf315ffb4e59dd53cdd1d0d14e03e756a7d9f6abbec449b1d577993c1cbb2277a,OpSci: Open Science on Web3,opscientia,opscientia,0xf023d9b047243b911e132e4b5877b5f09b8b66b9,,0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,Web3 Community and Education,424,0xe13da583181b19dace7c021f57774659edc1f901,1701302340.0,211.62166821,575.4014394166782
527,0x21cf1e3113b6bc01f3bc0517be60f2bcf495ba9e6ba9be416ec0fb863c8c1ec7,BETTER,,,0x0f7272f8873b68b2a2f52685311822d831afc8b4,,0x421510312c40486965767be5ea603aa8a5707983,Climate Solutions,1,0xa1b6245d7ba4b126adf7ee1e05e96bfda974990c,1682121540.0,1277.59508284,6936.681904705728
528,0x21cf1e3113b6bc01f3bc0517be60f2bcf495ba9e6ba9be416ec0fb863c8c1ec7,BETTER,,,0xd376f916ecbdd0f948096ade5ce9594560fcd5e4,,0xb6be0ecafdb66dd848b0480db40056ff94a9465d,Climate Round,10,0x11c2e0adc8eadcccae335b8c311271f18bada524,1692273600.0,215.58652733,601.078690100386
529,0x97d1779d1e478d5f58246af8c595cbf8f00aae86706524fc21b051bb20c002a9,Dapp-Learning,https://github.com/dapp-learning-dao,,0x35c6d9117f66943c881e8354138434b8a0727988,dapp-learning-dao,0x2871742b184633f8dc8546c6301cbc209945033e,Web3 Community and Education ,10,0xa1e8c5a8ca033ac3cb738506c6f1ad15bf54a730,1692273600.0,42.74334408,129.4561947540928
530,0x97d1779d1e478d5f58246af8c595cbf8f00aae86706524fc21b051bb20c002a9,Dapp-Learning,https://github.com/dapp-learning-dao,,0x35c6d9117f66943c881e8354138434b8a0727988,dapp-learning-dao,0x30c381033aa2830ceb0aa372c2e4d28f004b3db9,Global Chinese Community for Public Goods - GR18,10,0x3ad90c107d207a0866d20ef1696b6ee0c8bb0afe,1693353540.0,353.55148629,224.0889693230082
531,0x97d1779d1e478d5f58246af8c595cbf8f00aae86706524fc21b051bb20c002a9,Dapp-Learning,https://github.com/dapp-learning-dao,,0x35c6d9117f66943c881e8354138434b8a0727988,dapp-learning-dao,0x859faeaa266ba13bd1e72eb6dd7a223902d1adfe,Global Chinese Community beta round,1,0x540b4209d349e1a95f36ebd30dc264d7fce1c583,1682380800.0,30.67399289,
532,0x0299d145933e3abc9bee2251589d080e0b12765e7e211e72e5209d0ac1889d33,Solarpunk nomads: tracing nomadic routes with the first two public goods adventure vehicles,,,0x474716e617fea8898d4fa9d891aa67b5bedd6c4b,,0x421510312c40486965767be5ea603aa8a5707983,Climate Solutions,1,0xa1b6245d7ba4b126adf7ee1e05e96bfda974990c,1682121540.0,284.25261649,4082.293690039471
533,0x43655e0e22d8654df1d008ab61aa8170f3459124f87253b6a60e728138fb2f44,Avano,avanoio,,0x3c8281c8786ab29bcab5b33566968f8011ea6a59,,0x421510312c40486965767be5ea603aa8a5707983,Climate Solutions,1,0xa1b6245d7ba4b126adf7ee1e05e96bfda974990c,1682121540.0,39.535597190000004,288.1303007098822
534,0x76667ee469d4e3b8dcbca33d612ebd437cceb3ffc8aab8908a0e0f5fd94248c3,Fileverse – sovereign collaboration replacing Gsuite and Notion,fileverse,fileverse,0x4af147188bfe1c02d18d752ed5e473d8394f2300,fileverse,0x64e5b2228ef31437909900b38fc42dd5e4b83147,ENS Ecosystem,1,0xdb723e5fe784c160a89564d22d67a11eb08cf76d,1682121540.0,202.50296283,1099.883984842479
535,0x76667ee469d4e3b8dcbca33d612ebd437cceb3ffc8aab8908a0e0f5fd94248c3,Fileverse – sovereign collaboration replacing Gsuite and Notion,fileverse,fileverse,0x4af147188bfe1c02d18d752ed5e473d8394f2300,fileverse,0x6e8dc2e623204d61b0e59e668702654ae336c9f7,DeSci (Decentralized Science),1,0x3d778a4c4280b96b3004ef611036ce6865efcf56,1682380740.0,691.24687754,3965.992241274053
536,0x76667ee469d4e3b8dcbca33d612ebd437cceb3ffc8aab8908a0e0f5fd94248c3,Fileverse – sovereign collaboration replacing Gsuite and Notion,fileverse,fileverse,0x4af147188bfe1c02d18d752ed5e473d8394f2300,fileverse,0x9c3b81967eafba0a451e324417dd4f3f353b997b,Web3 Social,1,0xd0610d3a5aecf8043e32272036927d2a1cde464c,1682121540.0,527.55983617,1998.749961139269
537,0x76667ee469d4e3b8dcbca33d612ebd437cceb3ffc8aab8908a0e0f5fd94248c3,Fileverse – sovereign collaboration replacing Gsuite and Notion,fileverse,fileverse,0x4af147188bfe1c02d18d752ed5e473d8394f2300,fileverse,0xf1c021df6dc6b2dc2e5a837cdfddc2f42503233b,Mantle Grants 1,1,0x35d416ebf22d24e83443f7128f99db300c478d1e,1682380740.0,240.85924416,4826.253157606837
538,0x429927c3a14cbe156749adb31371f385749150ac3604513b24d0ddfb6e7b8b90,Ethereum on ARM,eoa-blockchain-labs,"eoa-blockchain-labs, ethereum-on-arm",0x1bcdb2226ee2b023e3886dd2027c4ee95457699f,ethereum-on-arm,0x222ea76664ed77d18d4416d2b2e77937b76f0a35,Ethereum Infrastructure,424,0x413d934a627fbd26fcb7ae52c2c4f40022470289,1692273600.0,1986.56386792,1892.35036337186
539,0x429927c3a14cbe156749adb31371f385749150ac3604513b24d0ddfb6e7b8b90,Ethereum on ARM,eoa-blockchain-labs,"eoa-blockchain-labs, ethereum-on-arm",0x1bcdb2226ee2b023e3886dd2027c4ee95457699f,ethereum-on-arm,0xa1d52f9b5339792651861329a046dd912761e9a9,"Ethereum Core Infrastructure, Research, and Development",137,0xd04d5b0257a9f2068a4f4ebd88748b2bb47da4ca,1701302340.0,1385.55893276,6603.44734071
540,0x429927c3a14cbe156749adb31371f385749150ac3604513b24d0ddfb6e7b8b90,Ethereum on ARM,eoa-blockchain-labs,"eoa-blockchain-labs, ethereum-on-arm",0x1bcdb2226ee2b023e3886dd2027c4ee95457699f,ethereum-on-arm,0xb6be0ecafdb66dd848b0480db40056ff94a9465d,Climate Round,10,0x11c2e0adc8eadcccae335b8c311271f18bada524,1692273600.0,1.07304861,
541,0x429927c3a14cbe156749adb31371f385749150ac3604513b24d0ddfb6e7b8b90,Ethereum on ARM,eoa-blockchain-labs,"eoa-blockchain-labs, ethereum-on-arm",0x1bcdb2226ee2b023e3886dd2027c4ee95457699f,ethereum-on-arm,0xdf22a2c8f6ba9376ff17ee13e6154b784ee92094,Ethereum Infrastructure,1,0xa1b6245d7ba4b126adf7ee1e05e96bfda974990c,1682121540.0,934.80701679,5050.019274571388
542,0x9575cc4fc36454d4fd20fe68f980a72247e115363927b4ffba3a59f713f65351,Silvi,,,0xa7ca400d49bba87eb606ee05af93689bd21fab99,,0x421510312c40486965767be5ea603aa8a5707983,Climate Solutions,1,0xa1b6245d7ba4b126adf7ee1e05e96bfda974990c,1682121540.0,593.24925747,14300.6843356251
543,0x9575cc4fc36454d4fd20fe68f980a72247e115363927b4ffba3a59f713f65351,Silvi,,,0xa7ca400d49bba87eb606ee05af93689bd21fab99,,0x5eb890e41c8d2cff75ea942085e406bb90016561,Climate Solutions Round,10,0xc5aa86ead2e3be66e5534cc14031ddf8c63c7ecd,1700222400.0,771.95386859,2931.494335404957
544,0x9575cc4fc36454d4fd20fe68f980a72247e115363927b4ffba3a59f713f65351,Silvi,,,0xa7ca400d49bba87eb606ee05af93689bd21fab99,,0x6e8dc2e623204d61b0e59e668702654ae336c9f7,DeSci (Decentralized Science),1,0x3d778a4c4280b96b3004ef611036ce6865efcf56,1682380740.0,353.0053877,866.5085501087498
545,0x9575cc4fc36454d4fd20fe68f980a72247e115363927b4ffba3a59f713f65351,Silvi,,,0xa7ca400d49bba87eb606ee05af93689bd21fab99,,0x8aa06b3b8cac2970857f4e0fd78f21dc01aade94,Metacrisis,1,0xc3214a5e103025359dd866bcdd3f665be5a6afca,1682121540.0,57.02466201,18.17174780111173
546,0x9575cc4fc36454d4fd20fe68f980a72247e115363927b4ffba3a59f713f65351,Silvi,,,0xa7ca400d49bba87eb606ee05af93689bd21fab99,,0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,Web3 Community and Education,424,0xe13da583181b19dace7c021f57774659edc1f901,1701302340.0,144.79012473,605.3309941372099
547,0x9575cc4fc36454d4fd20fe68f980a72247e115363927b4ffba3a59f713f65351,Silvi,,,0xa7ca400d49bba87eb606ee05af93689bd21fab99,,0xb6be0ecafdb66dd848b0480db40056ff94a9465d,Climate Round,10,0x11c2e0adc8eadcccae335b8c311271f18bada524,1692273600.0,2139.34047528,13352.28546866143
548,0xa35e52635d40be090a49c587e58fab7410c30b9cff7ad5cc66b547d88cb93200,Impact DAOs Research + Podcast + Book : Impact DAO Media Season 2 ,,,0xb6e780438882f2daa11da0972807f4d12166af8b,,0x8aa06b3b8cac2970857f4e0fd78f21dc01aade94,Metacrisis,1,0xc3214a5e103025359dd866bcdd3f665be5a6afca,1682121540.0,95.57925672,94.67160570669364
549,0xa35e52635d40be090a49c587e58fab7410c30b9cff7ad5cc66b547d88cb93200,Impact DAOs Research + Podcast + Book : Impact DAO Media Season 2 ,,,0xb6e780438882f2daa11da0972807f4d12166af8b,,0xaa40e2e5c8df03d792a52b5458959c320f86ca18,Web3 Community and Education,1,0xa1b6245d7ba4b126adf7ee1e05e96bfda974990c,1682121540.0,52.1535645,149.4825865532693
550,0x755e5c4d042c1245555075b699e774c2ed0f0f1499460201fc936a0595e91683,rotki,rotki,rotki,0x9531c059098e3d194ff87febb587ab07b30b1306,rotki,0x64e5b2228ef31437909900b38fc42dd5e4b83147,ENS Ecosystem,1,0xdb723e5fe784c160a89564d22d67a11eb08cf76d,1682121540.0,177.36227935,2503.364103554675
551,0x755e5c4d042c1245555075b699e774c2ed0f0f1499460201fc936a0595e91683,rotki,rotki,rotki,0x9531c059098e3d194ff87febb587ab07b30b1306,rotki,0xdf22a2c8f6ba9376ff17ee13e6154b784ee92094,Ethereum Infrastructure,1,0xa1b6245d7ba4b126adf7ee1e05e96bfda974990c,1682121540.0,2195.84132609,19980.63958666393
552,0x49b116df324396ec3f9ff3fd3f6d9d1d50e1412f887316ca6152d1372af8ad36,Endangered Tokens: Endangered Trees as ReFi Biodiversity Assets ,endangeredtokens,endangeredtokens,0xce849efc35a0a0a046e67c76b477c5432e4ba58b,endangeredtokens,0x421510312c40486965767be5ea603aa8a5707983,Climate Solutions,1,0xa1b6245d7ba4b126adf7ee1e05e96bfda974990c,1682121540.0,447.96304011,7023.051749812736
553,0x29ebfa45b1d708eda13c20e04a999053361a809a89c48041ffe67890329aefd1,Bloom Network,bloomnetwork,bloomnetwork,0xf64bbc221f89cc882fba507908bbe4ae3ad2f470,bloomnetwork,0x421510312c40486965767be5ea603aa8a5707983,Climate Solutions,1,0xa1b6245d7ba4b126adf7ee1e05e96bfda974990c,1682121540.0,105.01292618000001,3214.994325698248
554,0x29ebfa45b1d708eda13c20e04a999053361a809a89c48041ffe67890329aefd1,Bloom Network,bloomnetwork,bloomnetwork,0xf64bbc221f89cc882fba507908bbe4ae3ad2f470,bloomnetwork,0x8aa06b3b8cac2970857f4e0fd78f21dc01aade94,Metacrisis,1,0xc3214a5e103025359dd866bcdd3f665be5a6afca,1682121540.0,49.74841027,162.3509714728037
