sample_date,display_name,amount
2023-06-13,Node.js,208
2023-06-13,Chainlink,252
2023-06-13,pandas,99
2023-06-19,Aave,31
2023-06-19,Docker,47
2023-06-19,pandas,77
2023-06-19,Node.js,71
2023-06-19,Internet Archive,21
2023-06-21,CockroachDB,214
2023-06-21,Docker,137
2023-06-21,DefiLlama,110
2023-06-21,Hugging Face,312
2023-06-21,Offchain Labs,114
2023-06-21,Facebook Open Source,431
2023-08-25,W3C,292
2023-08-25,Foundry,54
2023-08-25,Aave,36
2023-08-25,Alchemy,8
2023-08-25,Foundry,1523
2023-08-25,EigenLayer,2
2023-01-10,Chainlink,129
2023-01-10,Aave,62
2023-07-06,NumPy,67
2023-07-06,Alchemy,6
2023-07-06,Chainlink,38
2023-07-06,Foundry,29
2023-07-06,DefiLlama,152
2023-07-06,Foundry,1462
2023-07-06,EigenLayer,3
2023-07-06,Aave,33
2023-07-06,Kubernetes,552
2023-07-06,Homebrew,398
2023-07-06,Prometheus,66
2023-07-06,Python,162
2023-07-06,Internet Archive,50
2023-07-06,Aave,33
2023-07-06,Pydantic,102
2023-06-02,Chainlink,167
2023-06-02,EigenLayer,15
2023-06-02,Aave,40
2023-06-02,Chainlink,86
2023-06-02,W3C,260
2023-06-02,Kubernetes,586
2023-06-23,Foundry,1655
2023-06-23,Foundry,21
2023-06-23,NumPy,40
2023-06-23,W3C,231
2023-06-23,The Unicode Consortium,55
2023-06-23,Microsoft Azure,1110
2023-06-23,Chainlink,203
2023-06-23,Vercel,178
2023-06-23,Homebrew,326
2023-06-23,Aave,58
2023-03-07,Foundry,1718
2023-03-07,Aave,67
2023-02-16,Hugging Face,378
2023-02-16,Aave,123
2023-02-16,Vercel,188
2023-02-16,CockroachDB,237
2023-02-16,Aave,97
2023-02-16,Pydantic,25
2023-02-16,Chainlink,150
2023-02-16,pandas,151
2023-02-16,Docker,128
2023-02-16,Facebook Open Source,517
2023-08-04,W3C,235
2023-08-04,Kubernetes,520
2023-10-20,Hugging Face,364
2023-10-20,The Rust Programming Language,1363
2023-10-20,pandas,56
2023-10-20,Homebrew,353
2023-10-20,NumPy,58
2023-10-20,Facebook Open Source,362
2023-10-20,DefiLlama,181
2023-02-12,Chainlink,22
2023-02-12,pandas,83
2023-02-12,Facebook Open Source,86
2023-02-12,Hugging Face,79
2023-02-12,Kubernetes,217
2023-02-12,Offchain Labs,1
2023-07-05,Foundry,41
2023-07-05,DefiLlama,148
2023-07-05,Chainlink,22
2023-06-13,Aave,63
2023-03-21,Docker,89
2023-03-21,W3C,202
2023-03-21,Chainlink,96
2023-03-21,Facebook Open Source,487
2023-03-21,Chainlink,207
2023-03-21,Foundry,1610
2023-03-21,Vercel,133
2023-03-21,Aave,20
2023-03-21,The Unicode Consortium,52
2023-03-21,pandas,59
2023-03-21,The Rust Programming Language,1257
2023-03-21,Microsoft Azure,1776
2023-03-21,Node.js,122
2023-03-21,Chainlink,207
2023-07-20,Docker,136
2023-07-20,Offchain Labs,27
2023-07-20,Hugging Face,495
2023-07-20,Python,243
2023-07-20,Prometheus,58
2023-07-20,Facebook Open Source,424
2023-07-20,Pydantic,49
2023-07-20,Kubernetes,515
2023-07-20,Internet Archive,65
2023-07-20,Foundry,1344
2023-07-20,Aave,25
2023-07-20,Aave,25
2023-01-24,DefiLlama,76
2023-04-11,NumPy,37
2023-04-11,Foundry,1290
2023-04-11,Homebrew,456
2023-06-29,Alchemy,8
2023-06-29,The Rust Programming Language,1322
2023-06-29,Python,129
2023-06-29,Hugging Face,339
2023-08-05,Homebrew,363
2023-08-05,Python,291
2023-08-05,The Rust Programming Language,1413
2023-08-05,Microsoft Azure,243
2023-08-05,Prometheus,30
2023-08-05,Node.js,90
2023-08-05,Alchemy,6
2023-08-05,Foundry,533
2023-08-05,Kubernetes,190
2023-08-05,The Unicode Consortium,18
2023-08-05,Vercel,53
2023-08-05,Aave,25
2023-08-05,Chainlink,54
2023-08-05,Foundry,14
2023-03-02,Python,133
2023-03-02,Foundry,21
2023-10-09,Offchain Labs,57
2023-10-09,Hugging Face,438
2023-10-09,Docker,83
2023-10-09,DefiLlama,94
2023-10-09,CockroachDB,300
2023-10-09,Aave,58
2023-10-09,Kubernetes,612
2023-10-09,Foundry,1622
2023-10-09,Chainlink,34
2023-10-09,Chainlink,78
2023-10-09,Vercel,105
2023-10-09,pandas,78
2023-10-09,Aave,58
2023-10-09,The Rust Programming Language,1524
2023-10-09,The Unicode Consortium,68
2023-10-09,W3C,191
2023-10-09,Node.js,178
2023-10-09,Chainlink,78
2023-09-18,Foundry,1987
2023-09-18,NumPy,89
2023-06-23,Aave,58
2023-06-23,Chainlink,203
2023-06-23,pandas,67
2023-06-23,Prometheus,53
2023-06-23,Node.js,112
2023-06-23,Alchemy,9
2023-06-23,The Rust Programming Language,1163
2023-06-23,Python,228
2023-05-11,Pydantic,30
2023-05-11,Node.js,174
2023-05-11,Prometheus,89
2023-05-11,Chainlink,293
2023-06-17,W3C,96
2023-06-17,Aave,17
2023-06-17,Chainlink,31
2023-06-17,DefiLlama,83
2023-09-04,DefiLlama,122
2023-09-04,Chainlink,117
2023-05-27,Facebook Open Source,134
2023-05-27,Node.js,122
2023-05-27,Offchain Labs,4
2023-05-27,The Rust Programming Language,712
2023-05-27,Hugging Face,90
2023-05-27,Aave,38
2023-05-27,pandas,40
2023-05-27,Docker,79
2023-05-27,CockroachDB,72
2023-08-16,Python,331
2023-08-16,Homebrew,367
2023-08-16,Alchemy,9
2023-08-16,Foundry,90
2023-08-16,The Rust Programming Language,1315
2023-11-01,Offchain Labs,43
2023-11-01,Vercel,155
2023-11-01,Microsoft Azure,1616
2023-11-01,The Unicode Consortium,84
2023-06-11,Foundry,537
2023-06-11,Aave,54
2023-06-11,Homebrew,288
2023-06-11,Aave,54
2023-06-11,Prometheus,4
2023-06-11,Internet Archive,27
2023-06-11,Pydantic,21
2023-06-11,CockroachDB,23
2023-06-11,Microsoft Azure,160
2023-06-11,Aave,39
2023-06-11,Kubernetes,177
2023-06-11,pandas,32
2023-06-11,Vercel,57
2023-01-28,Aave,11
2023-01-28,Foundry,501
2023-12-15,Homebrew,462
2023-12-15,NumPy,40
2023-12-15,DefiLlama,132
2023-12-15,Chainlink,161
2023-12-15,Aave,51
2023-12-15,Hugging Face,653
2023-12-15,Offchain Labs,80
2023-07-24,Hugging Face,497
2023-07-24,Vercel,159
2023-07-24,Kubernetes,616
2023-07-24,Aave,14
2023-07-24,Facebook Open Source,313
2023-07-24,Offchain Labs,62
2023-07-24,Alchemy,10
2023-07-24,The Rust Programming Language,1252
2023-07-24,Chainlink,174
2023-07-24,The Unicode Consortium,90
2023-07-24,Microsoft Azure,1591
2023-07-24,Node.js,107
2023-05-08,NumPy,45
2023-05-08,Homebrew,563
2023-05-08,DefiLlama,146
2023-11-01,Homebrew,439
2023-11-01,W3C,294
2023-11-01,Docker,82
2023-11-01,Foundry,1947
2023-11-01,Kubernetes,654
2023-11-01,Aave,23
2023-11-01,Aave,23
2023-11-01,DefiLlama,126
2023-11-01,Foundry,1947
2023-11-01,EigenLayer,22
2023-11-01,CockroachDB,225
2023-11-01,Prometheus,72
2023-11-01,Pydantic,39
2023-11-01,Internet Archive,29
2023-09-18,Foundry,72
2023-09-18,Alchemy,3
2023-09-18,The Unicode Consortium,109
2023-09-18,Node.js,177
2023-09-18,The Rust Programming Language,1231
2023-09-18,Chainlink,226
2023-07-17,pandas,132
2023-07-17,Aave,59
2023-07-17,Offchain Labs,50
2023-07-17,Facebook Open Source,417
2023-02-05,Docker,27
2023-02-05,Aave,38
2023-02-05,W3C,72
2023-02-05,Aave,45
2023-02-05,pandas,55
2023-02-05,Vercel,65
2023-02-05,Chainlink,2
2023-02-05,CockroachDB,17
2023-07-11,EigenLayer,2
2023-07-11,Foundry,1763
2023-07-11,The Unicode Consortium,56
2023-07-11,Prometheus,72
2023-07-11,Alchemy,4
2023-07-11,pandas,94
2023-07-11,CockroachDB,268
2023-07-11,Microsoft Azure,1674
2023-07-11,The Rust Programming Language,1131
2023-07-11,Chainlink,243
2023-07-11,Aave,67
2023-07-11,Pydantic,119
2023-07-11,Docker,104
2023-07-11,DefiLlama,143
2023-07-11,Offchain Labs,91
2023-07-11,Hugging Face,429
2023-08-01,Aave,32
2023-08-01,The Rust Programming Language,1376
2023-08-01,Python,155
2023-08-01,Pydantic,36
2023-08-01,Node.js,148
2023-08-01,Offchain Labs,36
2023-08-01,Facebook Open Source,376
2023-08-01,CockroachDB,153
2023-08-01,DefiLlama,155
2023-08-01,pandas,107
2023-08-01,Docker,68
2023-08-01,Hugging Face,513
2023-06-22,NumPy,52
2023-06-22,W3C,361
2023-06-22,Chainlink,298
2023-06-22,Microsoft Azure,1355
2023-06-22,Alchemy,4
2023-06-22,Chainlink,124
2023-06-22,Vercel,155
2023-06-22,The Unicode Consortium,42
2023-06-22,Offchain Labs,48
2023-06-22,Aave,59
2023-06-22,Foundry,16
2023-06-22,Aave,65
2023-06-22,Facebook Open Source,458
2023-06-22,The Rust Programming Language,1434
2023-06-22,Pydantic,47
2023-06-22,Prometheus,19
2023-09-30,Pydantic,12
2023-09-30,Aave,22
2023-09-30,DefiLlama,56
2023-09-30,Docker,66
2023-09-30,CockroachDB,25
2023-09-30,Aave,22
2023-09-30,W3C,112
2023-10-21,Chainlink,29
2023-10-21,Internet Archive,4
2023-10-21,EigenLayer,6
2023-08-17,Alchemy,9
2023-08-17,Chainlink,155
2023-08-17,Foundry,89
2023-08-17,Offchain Labs,58
2023-08-17,Microsoft Azure,1397
2023-08-17,Aave,71
2023-11-06,Aave,44
2023-11-06,NumPy,40
2023-11-06,Python,199
2023-11-06,Kubernetes,354
2023-11-06,Foundry,1948
2023-11-06,Aave,36
2023-09-06,Chainlink,294
2023-09-06,DefiLlama,129
2023-09-06,EigenLayer,15
2023-06-11,Hugging Face,55
2023-06-11,Chainlink,3
2023-06-11,Facebook Open Source,107
2023-06-11,Docker,40
2023-06-11,W3C,55
2023-06-11,The Unicode Consortium,5
2023-06-11,Foundry,16
2023-06-11,Alchemy,2
2023-06-11,The Rust Programming Language,761
2023-06-11,Chainlink,41
2023-06-11,Node.js,119
2023-09-22,Offchain Labs,100
2023-09-22,Microsoft Azure,1615
2023-09-22,Hugging Face,360
2023-09-22,Vercel,208
2023-10-07,Hugging Face,163
2023-10-07,Facebook Open Source,284
2023-10-07,Offchain Labs,10
2023-10-07,Prometheus,26
2023-06-08,W3C,300
2023-06-08,Chainlink,196
2023-06-08,Vercel,172
2023-06-08,Offchain Labs,78
2023-06-08,Foundry,1524
2023-06-08,EigenLayer,4
2023-06-08,Chainlink,196
2023-06-08,DefiLlama,150
2023-06-08,Hugging Face,287
2023-06-08,Internet Archive,25
2023-06-08,Pydantic,70
2023-06-08,Prometheus,33
2023-06-08,Python,198
2023-06-08,Foundry,1524
2023-06-08,Aave,62
2023-06-08,Aave,62
2023-11-13,Foundry,1834
2023-11-13,Aave,42
2023-02-28,Vercel,240
2023-02-28,The Unicode Consortium,81
2023-02-28,DefiLlama,164
2023-02-28,Chainlink,261
2023-02-28,NumPy,73
2023-02-28,Foundry,61
2023-02-28,Foundry,1604
2023-02-28,W3C,323
2023-02-28,Node.js,118
2023-02-28,Chainlink,103
2023-02-28,The Rust Programming Language,1395
2023-02-28,Chainlink,261
2023-06-08,Chainlink,92
2023-06-08,CockroachDB,313
2023-10-29,Internet Archive,9
2023-01-03,Foundry,52
2023-01-03,The Rust Programming Language,1083
2023-01-03,Homebrew,312
2023-01-03,Chainlink,69
2023-01-03,Vercel,114
2023-01-03,Aave,39
2023-01-03,Aave,39
2023-01-03,Aave,43
2023-01-03,Kubernetes,636
2023-01-03,Chainlink,131
2023-01-03,Microsoft Azure,1200
2023-01-03,Prometheus,64
2023-01-03,NumPy,78
2023-01-03,Foundry,1120
2023-07-15,Hugging Face,110
2023-07-15,Prometheus,34
2023-07-15,Offchain Labs,2
2023-07-15,Microsoft Azure,197
2023-07-15,Aave,35
2023-07-15,The Unicode Consortium,9
2023-07-15,Pydantic,26
2023-07-15,Python,128
2023-07-15,pandas,63
2023-07-15,The Rust Programming Language,854
2023-07-15,Chainlink,8
2023-07-15,W3C,114
2023-07-15,Chainlink,2
2023-07-15,Homebrew,282
2023-07-15,Chainlink,8
2023-07-15,Vercel,76
2023-07-15,Foundry,21
2023-07-15,NumPy,18
2023-11-13,Vercel,154
2023-11-13,Aave,70
2023-11-13,Chainlink,183
2023-11-13,Chainlink,183
2023-11-13,Microsoft Azure,1434
2023-11-13,Foundry,1834
2023-11-13,NumPy,114
2023-11-13,Python,212
2023-11-13,Foundry,96
2023-11-13,Alchemy,45
2023-11-13,Homebrew,461
2023-02-03,Node.js,213
2023-02-03,Aave,68
2023-02-03,Python,151
2023-02-03,Hugging Face,434
2023-02-03,Homebrew,355
2023-02-03,Facebook Open Source,345
2023-02-03,The Rust Programming Language,1212
2023-02-03,NumPy,26
2023-02-03,Prometheus,22
2023-02-03,Offchain Labs,29
2023-02-03,DefiLlama,156
2023-02-03,CockroachDB,254
2023-02-03,Aave,68
2023-02-03,Aave,68
2023-02-03,Docker,118
2023-02-03,Pydantic,24
2023-02-03,Foundry,1496
2023-10-04,The Rust Programming Language,2038
2023-10-04,Python,262
2023-10-04,Foundry,114
2023-10-04,Chainlink,118
2023-10-04,Aave,40
2023-10-04,The Unicode Consortium,76
2023-10-04,Foundry,1994
2023-10-04,Vercel,175
2023-10-04,Chainlink,60
2023-10-04,Microsoft Azure,1339
2023-10-04,Chainlink,118
2023-10-04,W3C,446
2023-10-04,Aave,40
2023-10-04,Prometheus,91
2023-06-26,Python,198
2023-06-26,The Rust Programming Language,1230
2023-06-26,pandas,94
2023-06-26,Prometheus,44
2023-06-26,Foundry,28
2023-06-26,Chainlink,42
2023-06-26,Chainlink,15
2023-06-26,Alchemy,6
2023-06-26,The Unicode Consortium,48
2023-06-26,NumPy,54
2023-06-26,Aave,67
2023-06-26,Microsoft Azure,1717
2023-06-26,W3C,277
2023-10-25,Aave,32
2023-12-24,Kubernetes,93
2023-12-24,Facebook Open Source,51
2023-12-24,Offchain Labs,39
2023-12-24,Homebrew,244
2023-12-24,CockroachDB,3
2023-12-24,Docker,5
2023-12-24,Aave,18
2023-12-01,Aave,35
2023-06-20,Pydantic,43
2023-06-20,Microsoft Azure,1594
2023-06-20,The Unicode Consortium,111
2023-06-20,Aave,37
2023-06-20,Alchemy,11
2023-06-20,EigenLayer,13
2023-06-20,Chainlink,223
2023-06-20,Prometheus,37
2023-06-20,NumPy,57
2023-06-20,Foundry,33
2023-06-20,Kubernetes,508
2023-06-20,Vercel,133
2023-06-20,Chainlink,223
2023-06-20,Foundry,1685
2023-11-06,EigenLayer,32
2023-04-20,NumPy,62
2023-04-20,Pydantic,18
2023-04-20,The Unicode Consortium,74
2023-04-20,Prometheus,72
2023-04-20,Microsoft Azure,1862
2023-04-20,Internet Archive,29
2023-04-20,Aave,44
2023-04-20,CockroachDB,248
2023-04-20,Aave,37
2023-04-20,Hugging Face,375
2023-04-20,Node.js,238
2023-04-20,Foundry,1358
2023-04-20,The Rust Programming Language,1347
2023-04-20,pandas,118
2023-04-20,Facebook Open Source,409
2023-04-20,Offchain Labs,52
2023-03-08,Chainlink,228
2023-03-08,Homebrew,505
2023-01-04,Aave,43
2023-01-04,Aave,43
2023-01-04,Python,174
2023-01-04,Pydantic,29
2023-01-04,Internet Archive,27
2023-01-04,Homebrew,376
2023-01-04,Prometheus,61
2023-01-04,Foundry,1164
2023-01-04,W3C,151
2023-01-04,Docker,93
2023-01-04,Chainlink,60
2023-01-04,CockroachDB,373
2023-01-04,Vercel,103
2023-01-04,Aave,36
2023-01-04,Offchain Labs,22
2023-01-04,Microsoft Azure,1365
2023-01-04,Node.js,89
2023-01-04,The Unicode Consortium,37
2023-01-04,Facebook Open Source,392
2023-01-04,The Rust Programming Language,931
2023-01-04,Chainlink,171
2023-01-04,Hugging Face,450
2023-01-04,pandas,113
2023-11-06,The Unicode Consortium,57
2023-11-06,Hugging Face,427
2023-11-06,Microsoft Azure,1573
2023-11-06,Docker,107
2023-11-06,W3C,341
2023-11-06,CockroachDB,154
2023-11-06,Foundry,104
2023-11-27,NumPy,17
2023-11-27,Foundry,76
2023-11-27,DefiLlama,122
2023-11-27,Chainlink,213
2023-11-27,Foundry,1982
2023-11-27,Pydantic,67
2023-04-20,Chainlink,158
2023-04-20,Homebrew,548
2023-04-20,DefiLlama,193
2023-04-20,Aave,44
2023-11-08,Python,155
2023-11-08,Node.js,162
2023-11-08,Homebrew,406
2023-12-13,Python,270
2023-12-13,NumPy,104
2023-12-13,Hugging Face,399
2023-12-13,Chainlink,186
2023-12-13,Offchain Labs,141
2023-12-13,DefiLlama,217
2023-12-13,Kubernetes,728
2023-12-13,Aave,61
2023-12-13,CockroachDB,282
2023-12-13,EigenLayer,51
2023-12-13,Internet Archive,66
2023-12-13,Aave,61
2023-12-13,Foundry,2294
2023-12-13,Prometheus,45
2023-12-13,Pydantic,32
2023-09-09,Foundry,567
2023-09-09,Internet Archive,28
2023-09-09,Homebrew,263
2023-09-09,Chainlink,8
2023-09-09,W3C,130
2023-09-09,Chainlink,19
2023-09-09,NumPy,27
2023-09-09,Foundry,22
2023-09-09,Vercel,69
2023-09-09,Kubernetes,220
2023-09-09,Aave,29
2023-09-09,Chainlink,19
2023-02-21,Pydantic,57
2023-02-21,Foundry,1589
2023-02-21,DefiLlama,113
2023-02-21,Offchain Labs,26
2023-02-21,Docker,90
2023-02-21,Chainlink,182
2023-02-21,CockroachDB,189
2023-02-21,Chainlink,73
2023-11-21,Microsoft Azure,1531
2023-11-21,Kubernetes,472
2023-11-21,Facebook Open Source,277
2023-11-21,Offchain Labs,84
2023-11-21,Foundry,161
2023-11-21,Vercel,143
2023-11-21,Hugging Face,516
2023-11-21,NumPy,51
2023-11-21,pandas,130
2023-11-21,Chainlink,242
2023-11-21,DefiLlama,177
2023-11-21,EigenLayer,35
2023-11-21,Foundry,2176
2023-11-21,Docker,155
2023-11-21,Aave,58
2023-11-21,Homebrew,466
2023-11-21,Foundry,2176
2023-11-21,CockroachDB,210
2023-11-21,Pydantic,42
2023-11-21,Aave,58
2023-11-21,Internet Archive,32
2023-07-10,Pydantic,125
2023-07-10,Microsoft Azure,1576
2023-07-10,Aave,33
2023-07-10,Chainlink,163
2023-07-10,W3C,297
2023-07-10,Chainlink,68
2023-07-10,Internet Archive,59
2023-07-10,Kubernetes,596
2023-07-10,Vercel,197
2023-07-10,Chainlink,163
2023-07-10,Foundry,32
2023-07-10,Aave,33
2023-07-10,EigenLayer,18
2023-07-10,Foundry,1482
2023-07-10,NumPy,34
2023-08-17,NumPy,56
2023-07-10,The Unicode Consortium,46
2023-07-10,Prometheus,50
2023-07-10,Python,161
2023-07-10,Alchemy,13
2023-07-10,The Rust Programming Language,1216
2023-01-27,NumPy,63
2023-01-27,Chainlink,63
2023-01-27,W3C,326
2023-01-27,Chainlink,145
2023-01-27,Foundry,26
2023-01-27,Foundry,1256
2023-01-27,Kubernetes,588
2023-01-27,Aave,45
2023-01-27,Vercel,132
2023-01-27,Aave,50
2023-01-27,Foundry,1256
2023-01-27,Internet Archive,36
2023-01-27,Chainlink,145
2023-01-27,Aave,50
2023-01-27,DefiLlama,110
2023-01-27,CockroachDB,258
2023-01-27,Docker,117
2023-07-23,Microsoft Azure,166
2023-07-23,Kubernetes,119
2023-07-23,The Unicode Consortium,19
2023-07-23,Facebook Open Source,87
2023-07-23,Vercel,69
2023-07-23,pandas,23
2023-07-23,W3C,87
2023-07-23,CockroachDB,35
2023-07-23,Aave,3
2023-07-23,Docker,22
2023-07-23,Hugging Face,93
2023-07-23,Offchain Labs,4
2023-07-23,Foundry,902
2023-08-17,Foundry,2327
2023-08-17,W3C,293
2023-08-17,CockroachDB,243
2023-08-17,Vercel,151
2023-08-17,Docker,74
2023-08-17,Kubernetes,590
2023-08-17,Foundry,2327
2023-08-17,Aave,71
2023-08-17,Internet Archive,42
2023-08-17,Aave,71
2023-08-17,Pydantic,51
2023-08-17,Python,240
2023-08-17,Prometheus,89
2023-08-17,Homebrew,418
2023-11-06,Foundry,1948
2023-11-06,DefiLlama,137
2023-11-06,Internet Archive,24
2023-11-06,Chainlink,195
2023-11-06,Chainlink,195
2023-11-06,pandas,75
2023-11-08,Alchemy,36
2023-11-08,The Rust Programming Language,1335
2023-11-08,EigenLayer,42
2023-11-08,Vercel,233
2023-11-08,Pydantic,79
2023-11-08,Aave,85
2023-10-31,Chainlink,217
2023-10-31,pandas,58
2023-10-31,Chainlink,58
2023-10-18,Homebrew,596
2023-10-18,Pydantic,29
2023-10-18,Chainlink,82
2023-10-18,NumPy,78
2023-10-18,Foundry,1968
2023-10-18,EigenLayer,16
2023-10-18,Chainlink,182
2023-10-18,DefiLlama,118
2023-03-09,The Unicode Consortium,40
2023-03-09,Python,204
2023-03-09,Vercel,92
2023-03-09,Foundry,1621
2023-03-09,Foundry,59
2023-03-09,Kubernetes,962
2023-03-09,NumPy,18
2023-03-09,Homebrew,466
2023-03-09,Chainlink,200
2023-03-09,Pydantic,74
2023-03-09,DefiLlama,176
2023-03-09,Aave,32
2023-03-09,The Rust Programming Language,1080
2023-03-09,Node.js,140
2023-03-09,Hugging Face,397
2023-03-09,Offchain Labs,42
2023-03-09,pandas,108
2023-03-09,Facebook Open Source,408
2023-03-30,Offchain Labs,27
2023-03-30,Pydantic,44
2023-12-09,DefiLlama,66
2023-12-09,Docker,24
2023-12-09,CockroachDB,35
2023-12-09,Aave,23
2023-12-09,Aave,23
2023-12-09,Pydantic,11
2023-12-09,Homebrew,221
2023-12-25,Python,124
2023-12-25,Foundry,8
2023-12-25,Alchemy,2
2023-07-22,Foundry,1142
2023-07-22,Foundry,1142
2023-07-22,Aave,2
2023-07-22,Chainlink,17
2023-07-22,DefiLlama,69
2023-07-22,Chainlink,17
2023-07-22,Chainlink,6
2023-07-22,W3C,77
2023-07-22,pandas,35
2023-07-22,The Rust Programming Language,993
2023-07-22,Node.js,79
2023-07-22,The Unicode Consortium,40
2023-07-22,Microsoft Azure,225
2023-07-22,Hugging Face,92
2023-07-22,Alchemy,3
2023-04-13,Internet Archive,15
2023-04-13,Foundry,1277
2023-04-13,EigenLayer,9
2023-04-13,Foundry,1277
2023-04-13,Prometheus,65
2023-04-13,Kubernetes,598
2023-04-13,Homebrew,508
2023-04-13,Python,187
2023-04-13,Pydantic,64
2023-04-13,Foundry,21
2023-10-30,Offchain Labs,90
2023-10-30,Aave,22
2023-10-30,Hugging Face,608
2023-10-30,Facebook Open Source,354
2023-10-30,W3C,264
2023-10-30,Microsoft Azure,1991
2023-10-30,Foundry,138
2023-10-30,Alchemy,53
2023-10-30,The Unicode Consortium,73
2023-10-30,Node.js,172
2023-10-30,The Rust Programming Language,1614
2023-10-30,Chainlink,186
2023-03-01,Docker,115
2023-03-01,Foundry,1453
2023-03-01,CockroachDB,209
2023-03-01,W3C,342
2023-03-01,Vercel,232
2023-03-01,Foundry,1453
2023-03-01,NumPy,41
2023-03-01,Foundry,32
2023-03-01,Microsoft Azure,2172
2023-03-01,DefiLlama,119
2023-03-01,The Unicode Consortium,74
2023-03-01,Chainlink,163
2023-03-01,Node.js,160
2023-03-01,Aave,53
2023-03-01,Facebook Open Source,392
2023-03-01,Hugging Face,405
2023-06-19,Chainlink,112
2023-06-19,Pydantic,66
2023-06-19,Foundry,1104
2023-06-19,The Rust Programming Language,1120
2023-03-03,Foundry,1082
2023-03-03,Aave,52
2023-03-03,Docker,80
2023-03-03,Kubernetes,623
2023-03-03,CockroachDB,182
2023-03-03,Aave,54
2023-03-03,NumPy,42
2023-03-03,Foundry,14
2023-03-03,Vercel,134
2023-03-03,Python,188
2023-03-03,Homebrew,376
2023-03-03,Aave,54
2023-03-03,Internet Archive,14
2023-11-03,Chainlink,276
2023-11-03,EigenLayer,29
2023-11-03,NumPy,56
2023-11-03,Alchemy,20
2023-11-03,Microsoft Azure,1599
2023-11-03,Hugging Face,412
2023-11-03,Foundry,86
2023-11-03,Pydantic,60
2023-11-03,Internet Archive,33
2023-11-03,Docker,91
2023-11-03,Python,314
2023-11-03,Foundry,2097
2023-11-03,Prometheus,58
2023-11-03,Homebrew,403
2023-07-05,Prometheus,59
2023-07-05,Aave,45
2023-07-05,Internet Archive,35
2023-07-05,Kubernetes,665
2023-07-05,Foundry,1578
2023-07-05,Pydantic,119
2023-07-05,EigenLayer,14
2023-07-05,Homebrew,296
2023-07-05,Python,159
2023-07-05,W3C,406
2023-07-05,Aave,45
2023-07-05,Chainlink,22
2023-05-23,Chainlink,215
2023-05-23,Aave,78
2023-03-21,NumPy,29
2023-03-21,Hugging Face,309
2023-03-21,Python,156
2023-03-21,Aave,30
2023-07-20,Chainlink,151
2023-07-20,NumPy,42
2023-01-24,Aave,75
2023-01-24,Microsoft Azure,1659
2023-01-24,Kubernetes,696
2023-01-24,Vercel,186
2023-01-24,Hugging Face,393
2023-01-24,The Unicode Consortium,29
2023-01-24,The Rust Programming Language,991
2023-01-24,Node.js,104
2023-01-24,pandas,97
2023-01-24,Chainlink,90
2023-01-24,W3C,239
2023-01-24,CockroachDB,320
2023-01-24,Chainlink,227
2023-01-24,Docker,149
2023-01-24,Pydantic,14
2023-01-24,Aave,76
2023-01-24,Homebrew,493
2023-03-01,Offchain Labs,50
2023-03-01,pandas,68
2023-03-01,The Rust Programming Language,1193
2023-01-25,CockroachDB,311
2023-01-25,Kubernetes,648
2023-01-25,Vercel,149
2023-01-25,Facebook Open Source,322
2023-01-25,Docker,129
2023-01-25,Offchain Labs,27
2023-01-25,W3C,326
2023-01-25,Foundry,29
2023-01-25,Chainlink,177
2023-01-25,Chainlink,49
2023-01-25,pandas,71
2023-01-25,The Rust Programming Language,1321
2023-06-18,Homebrew,273
2023-06-18,Internet Archive,20
2023-06-18,Foundry,373
2023-01-25,Foundry,1541
2023-01-25,Aave,125
2023-07-09,Python,137
2023-07-09,Foundry,32
2023-07-09,Pydantic,37
2023-07-09,Prometheus,15
2023-07-09,Homebrew,308
2023-07-09,Kubernetes,213
2023-07-09,Chainlink,4
2023-07-09,Aave,22
2023-07-09,The Rust Programming Language,1090
2023-07-09,Node.js,91
2023-07-09,Vercel,74
2023-07-09,Microsoft Azure,184
2023-07-09,The Unicode Consortium,15
2023-07-09,Foundry,533
2023-07-09,W3C,91
2023-07-09,NumPy,44
2023-05-26,DefiLlama,106
2023-05-26,W3C,169
2023-05-26,Chainlink,79
2023-05-26,Chainlink,170
2023-05-26,Facebook Open Source,414
2023-05-26,Microsoft Azure,1354
2023-05-26,Foundry,40
2023-05-26,Docker,115
2023-05-26,Aave,46
2023-05-26,Vercel,123
2023-05-26,Kubernetes,502
2023-05-26,EigenLayer,31
2023-05-26,Aave,46
2023-05-26,Homebrew,432
2023-09-03,Foundry,488
2023-09-03,Aave,19
2023-09-03,CockroachDB,14
2023-09-03,Internet Archive,10
2023-09-03,Kubernetes,214
2023-09-03,Hugging Face,113
2023-09-03,Aave,14
2023-09-03,The Unicode Consortium,6
2023-09-03,Offchain Labs,13
2023-09-03,Chainlink,7
2023-09-03,Docker,8
2023-09-03,Foundry,17
2023-09-03,W3C,104
2023-09-03,Vercel,86
2023-09-03,The Rust Programming Language,840
2023-09-03,Chainlink,18
2023-09-03,Node.js,154
2023-08-19,Aave,27
2023-08-19,Foundry,633
2023-11-29,Aave,33
2023-11-29,DefiLlama,145
2023-11-29,Internet Archive,31
2023-01-25,Foundry,1541
2023-01-25,NumPy,70
2023-01-25,Chainlink,177
2023-01-25,DefiLlama,89
2023-01-25,Homebrew,530
2023-01-25,Aave,125
2023-01-25,Pydantic,10
2023-01-25,Prometheus,50
