chain,date,token,value,readable_date,protocol
Ethereum,1686182400,CWBTC,0.32694,2023-06-08 00:00:00,idle_protocol
Ethereum,1686182400,DAI,14412117.50339,2023-06-08 00:00:00,idle_protocol
Ethereum,1686182400,FEI,58.3604,2023-06-08 00:00:00,idle_protocol
Ethereum,1686182400,FRAX3CRV-F,917.31827,2023-06-08 00:00:00,idle_protocol
Ethereum,1686182400,MATIC,1580189.55068,2023-06-08 00:00:00,idle_protocol
Ethereum,1686182400,MIM-3LP3CRV-F,2.86457,2023-06-08 00:00:00,idle_protocol
Ethereum,1686182400,MUSD,0.99902,2023-06-08 00:00:00,idle_protocol
Ethereum,1686182400,MUSD3CRV,0.97413,2023-06-08 00:00:00,idle_protocol
Ethereum,1686182400,PBTC/SBTCCRV-F,0.19655,2023-06-08 00:00:00,idle_protocol
Ethereum,1686182400,RAI,249.90102,2023-06-08 00:00:00,idle_protocol
Ethereum,1686182400,STECRV,0.07388,2023-06-08 00:00:00,idle_protocol
Ethereum,1686182400,STETH,3997.90962,2023-06-08 00:00:00,idle_protocol
Ethereum,1686182400,SUSD,521.76044,2023-06-08 00:00:00,idle_protocol
Ethereum,1686182400,USDC,3032410.04452,2023-06-08 00:00:00,idle_protocol
Ethereum,1686182400,USDT,8224627.09358,2023-06-08 00:00:00,idle_protocol
Ethereum,1686182400,WBTC,0.00571,2023-06-08 00:00:00,idle_protocol
Ethereum,1686182400,WETH,11.11596,2023-06-08 00:00:00,idle_protocol
Ethereum,1686268800,3EURPOOL-F,238.13113,2023-06-09 00:00:00,idle_protocol
Ethereum,1686268800,ADAI,1190893.75877,2023-06-09 00:00:00,idle_protocol
Ethereum,1686268800,AFEI,65.56258,2023-06-09 00:00:00,idle_protocol
Ethereum,1686268800,AGEUR,250268.66397,2023-06-09 00:00:00,idle_protocol
Ethereum,1686268800,ALUSD3CRV-F,173.77336,2023-06-09 00:00:00,idle_protocol
Ethereum,1686268800,ARAI,62169.87555,2023-06-09 00:00:00,idle_protocol
Ethereum,1686268800,ASUSD,4568.69051,2023-06-09 00:00:00,idle_protocol
Ethereum,1686268800,ATUSD,1111.87577,2023-06-09 00:00:00,idle_protocol
Ethereum,1686268800,AUSDC,2214048.152,2023-06-09 00:00:00,idle_protocol
Ethereum,1686268800,AUSDT,664.46482,2023-06-09 00:00:00,idle_protocol
Ethereum,1686268800,AWBTC,0.98435,2023-06-09 00:00:00,idle_protocol
Ethereum,1686268800,AWETH,309.1611,2023-06-09 00:00:00,idle_protocol
Ethereum,1686268800,CDAI,5463051.48645,2023-06-09 00:00:00,idle_protocol
Ethereum,1686268800,CETH,0.0,2023-06-09 00:00:00,idle_protocol
Ethereum,1686268800,CUSDC,57815.9806,2023-06-09 00:00:00,idle_protocol
Ethereum,1686268800,CUSDT,6804.33294,2023-06-09 00:00:00,idle_protocol
Ethereum,1686268800,CWBTC,0.32694,2023-06-09 00:00:00,idle_protocol
Ethereum,1686268800,DAI,14393716.91595,2023-06-09 00:00:00,idle_protocol
Ethereum,1686268800,FEI,58.36043,2023-06-09 00:00:00,idle_protocol
Ethereum,1686268800,FRAX3CRV-F,917.31827,2023-06-09 00:00:00,idle_protocol
Ethereum,1686268800,MATIC,1580382.68733,2023-06-09 00:00:00,idle_protocol
Ethereum,1686268800,MIM-3LP3CRV-F,2.86457,2023-06-09 00:00:00,idle_protocol
Ethereum,1686268800,MUSD,0.99902,2023-06-09 00:00:00,idle_protocol
Ethereum,1686268800,MUSD3CRV,0.97413,2023-06-09 00:00:00,idle_protocol
Ethereum,1686268800,PBTC/SBTCCRV-F,0.19655,2023-06-09 00:00:00,idle_protocol
Ethereum,1686268800,RAI,249.90102,2023-06-09 00:00:00,idle_protocol
Ethereum,1686268800,STECRV,0.07388,2023-06-09 00:00:00,idle_protocol
Ethereum,1686268800,STETH,3998.3467,2023-06-09 00:00:00,idle_protocol
Ethereum,1686268800,SUSD,521.76044,2023-06-09 00:00:00,idle_protocol
Ethereum,1686268800,USDC,3032753.37939,2023-06-09 00:00:00,idle_protocol
Ethereum,1686268800,USDT,7814712.20868,2023-06-09 00:00:00,idle_protocol
Ethereum,1686268800,WBTC,0.00571,2023-06-09 00:00:00,idle_protocol
Ethereum,1686268800,WETH,11.11656,2023-06-09 00:00:00,idle_protocol
Ethereum,1686355200,3EURPOOL-F,238.13113,2023-06-10 00:00:00,idle_protocol
Ethereum,1686355200,ADAI,1190980.8406,2023-06-10 00:00:00,idle_protocol
Ethereum,1686355200,AFEI,65.56262,2023-06-10 00:00:00,idle_protocol
Ethereum,1686355200,AGEUR,250268.66397,2023-06-10 00:00:00,idle_protocol
Ethereum,1686355200,ALUSD3CRV-F,173.77336,2023-06-10 00:00:00,idle_protocol
Ethereum,1686355200,ARAI,62170.25383,2023-06-10 00:00:00,idle_protocol
Ethereum,1686355200,ASUSD,4568.8664,2023-06-10 00:00:00,idle_protocol
Ethereum,1686355200,ATUSD,1112.35506,2023-06-10 00:00:00,idle_protocol
Ethereum,1686355200,AUSDC,2214207.2969,2023-06-10 00:00:00,idle_protocol
Ethereum,1686355200,AUSDT,664.46482,2023-06-10 00:00:00,idle_protocol
Ethereum,1686355200,AWBTC,0.98435,2023-06-10 00:00:00,idle_protocol
Ethereum,1686355200,AWETH,309.17669,2023-06-10 00:00:00,idle_protocol
Ethereum,1686355200,CDAI,5463051.48645,2023-06-10 00:00:00,idle_protocol
Ethereum,1686355200,CETH,0.0,2023-06-10 00:00:00,idle_protocol
Ethereum,1686355200,CUSDC,57815.9806,2023-06-10 00:00:00,idle_protocol
Ethereum,1686355200,CUSDT,6804.33294,2023-06-10 00:00:00,idle_protocol
Ethereum,1686355200,CWBTC,0.32694,2023-06-10 00:00:00,idle_protocol
Ethereum,1686355200,DAI,14393155.74066,2023-06-10 00:00:00,idle_protocol
Ethereum,1686355200,FEI,58.36046,2023-06-10 00:00:00,idle_protocol
Ethereum,1686355200,FRAX3CRV-F,917.31827,2023-06-10 00:00:00,idle_protocol
Ethereum,1686355200,MATIC,1580565.8602,2023-06-10 00:00:00,idle_protocol
Ethereum,1686355200,MIM-3LP3CRV-F,2.86457,2023-06-10 00:00:00,idle_protocol
Ethereum,1686355200,MUSD,0.99902,2023-06-10 00:00:00,idle_protocol
Ethereum,1686355200,MUSD3CRV,0.97413,2023-06-10 00:00:00,idle_protocol
Ethereum,1686355200,PBTC/SBTCCRV-F,0.19655,2023-06-10 00:00:00,idle_protocol
Ethereum,1686355200,RAI,249.90102,2023-06-10 00:00:00,idle_protocol
Ethereum,1686355200,STECRV,0.07388,2023-06-10 00:00:00,idle_protocol
Ethereum,1686355200,STETH,3997.71652,2023-06-10 00:00:00,idle_protocol
Ethereum,1686355200,SUSD,521.76044,2023-06-10 00:00:00,idle_protocol
Ethereum,1686355200,USDC,3223266.19528,2023-06-10 00:00:00,idle_protocol
Ethereum,1686355200,USDT,7815713.90804,2023-06-10 00:00:00,idle_protocol
Ethereum,1686355200,WBTC,0.00571,2023-06-10 00:00:00,idle_protocol
Ethereum,1686355200,WETH,11.11713,2023-06-10 00:00:00,idle_protocol
Ethereum,1686441600,3EURPOOL-F,238.13113,2023-06-11 00:00:00,idle_protocol
Ethereum,1686441600,ADAI,1191068.77123,2023-06-11 00:00:00,idle_protocol
Ethereum,1686441600,AFEI,65.56266,2023-06-11 00:00:00,idle_protocol
Ethereum,1686441600,AGEUR,250268.66397,2023-06-11 00:00:00,idle_protocol
Ethereum,1686441600,ALUSD3CRV-F,173.77336,2023-06-11 00:00:00,idle_protocol
Ethereum,1686441600,ARAI,62170.63221,2023-06-11 00:00:00,idle_protocol
Ethereum,1686441600,ASUSD,4569.04224,2023-06-11 00:00:00,idle_protocol
Ethereum,1686441600,ATUSD,1112.80148,2023-06-11 00:00:00,idle_protocol
Ethereum,1686441600,AUSDC,2214364.52605,2023-06-11 00:00:00,idle_protocol
Ethereum,1686441600,AUSDT,664.46482,2023-06-11 00:00:00,idle_protocol
Ethereum,1686441600,AWBTC,0.98436,2023-06-11 00:00:00,idle_protocol
Ethereum,1686441600,AWETH,309.1923,2023-06-11 00:00:00,idle_protocol
Ethereum,1686441600,CDAI,5463051.48645,2023-06-11 00:00:00,idle_protocol
Ethereum,1686441600,CETH,0.0,2023-06-11 00:00:00,idle_protocol
Ethereum,1686441600,CUSDC,57815.9806,2023-06-11 00:00:00,idle_protocol
Ethereum,1686441600,CUSDT,6804.33294,2023-06-11 00:00:00,idle_protocol
Ethereum,1686441600,CWBTC,0.32694,2023-06-11 00:00:00,idle_protocol
Ethereum,1686441600,DAI,14421105.83102,2023-06-11 00:00:00,idle_protocol
Ethereum,1686441600,FEI,58.3605,2023-06-11 00:00:00,idle_protocol
Ethereum,1686441600,FRAX3CRV-F,917.31827,2023-06-11 00:00:00,idle_protocol
Ethereum,1686441600,MATIC,1280611.92758,2023-06-11 00:00:00,idle_protocol
Ethereum,1686441600,MIM-3LP3CRV-F,2.86457,2023-06-11 00:00:00,idle_protocol
Ethereum,1686441600,MUSD,0.99902,2023-06-11 00:00:00,idle_protocol
Ethereum,1686441600,MUSD3CRV,0.97413,2023-06-11 00:00:00,idle_protocol
Ethereum,1686441600,PBTC/SBTCCRV-F,0.19655,2023-06-11 00:00:00,idle_protocol
Ethereum,1686441600,RAI,249.90102,2023-06-11 00:00:00,idle_protocol
Ethereum,1686441600,STECRV,0.07388,2023-06-11 00:00:00,idle_protocol
Ethereum,1686441600,STETH,3998.23401,2023-06-11 00:00:00,idle_protocol
Ethereum,1686441600,SUSD,521.76044,2023-06-11 00:00:00,idle_protocol
Ethereum,1686441600,USDC,3223962.16902,2023-06-11 00:00:00,idle_protocol
Ethereum,1686441600,USDT,7861994.49079,2023-06-11 00:00:00,idle_protocol
Ethereum,1686441600,WBTC,0.00571,2023-06-11 00:00:00,idle_protocol
Ethereum,1686441600,WETH,11.11771,2023-06-11 00:00:00,idle_protocol
Ethereum,1686528000,3EURPOOL-F,238.13113,2023-06-12 00:00:00,idle_protocol
Ethereum,1686528000,ADAI,659253.29475,2023-06-12 00:00:00,idle_protocol
Ethereum,1686528000,AFEI,65.5627,2023-06-12 00:00:00,idle_protocol
Ethereum,1686528000,AGEUR,250268.66397,2023-06-12 00:00:00,idle_protocol
Ethereum,1686528000,ALUSD3CRV-F,173.77336,2023-06-12 00:00:00,idle_protocol
Ethereum,1686528000,ARAI,62171.01054,2023-06-12 00:00:00,idle_protocol
Ethereum,1686528000,ASUSD,4569.2208,2023-06-12 00:00:00,idle_protocol
Ethereum,1686528000,ATUSD,1113.09273,2023-06-12 00:00:00,idle_protocol
Ethereum,1686528000,AUSDC,2191972.70875,2023-06-12 00:00:00,idle_protocol
Ethereum,1686528000,AUSDT,664.46482,2023-06-12 00:00:00,idle_protocol
Ethereum,1686528000,AWBTC,0.98436,2023-06-12 00:00:00,idle_protocol
Ethereum,1686528000,AWETH,309.20786,2023-06-12 00:00:00,idle_protocol
Ethereum,1686528000,CDAI,5463051.48645,2023-06-12 00:00:00,idle_protocol
Ethereum,1686528000,CETH,0.0,2023-06-12 00:00:00,idle_protocol
Ethereum,1686528000,CUSDC,57815.9806,2023-06-12 00:00:00,idle_protocol
Ethereum,1686528000,CUSDT,6804.33294,2023-06-12 00:00:00,idle_protocol
Ethereum,1686528000,CWBTC,0.32694,2023-06-12 00:00:00,idle_protocol
Ethereum,1686528000,DAI,15423342.89597,2023-06-12 00:00:00,idle_protocol
Ethereum,1686528000,FEI,58.36053,2023-06-12 00:00:00,idle_protocol
Ethereum,1686528000,FRAX3CRV-F,917.31827,2023-06-12 00:00:00,idle_protocol
Ethereum,1686528000,MATIC,1280758.12268,2023-06-12 00:00:00,idle_protocol
Ethereum,1686528000,MIM-3LP3CRV-F,2.86457,2023-06-12 00:00:00,idle_protocol
Ethereum,1686528000,MUSD,0.99902,2023-06-12 00:00:00,idle_protocol
Ethereum,1686528000,MUSD3CRV,0.97413,2023-06-12 00:00:00,idle_protocol
Ethereum,1686528000,PBTC/SBTCCRV-F,0.19655,2023-06-12 00:00:00,idle_protocol
Ethereum,1686528000,RAI,249.90102,2023-06-12 00:00:00,idle_protocol
Ethereum,1686528000,STECRV,0.07388,2023-06-12 00:00:00,idle_protocol
Ethereum,1686528000,STETH,3898.75286,2023-06-12 00:00:00,idle_protocol
Ethereum,1686528000,SUSD,521.76044,2023-06-12 00:00:00,idle_protocol
Ethereum,1686528000,USDC,3208199.56599,2023-06-12 00:00:00,idle_protocol
Ethereum,1686528000,USDT,7863509.22716,2023-06-12 00:00:00,idle_protocol
Ethereum,1686528000,WBTC,0.00571,2023-06-12 00:00:00,idle_protocol
Ethereum,1686528000,WETH,11.11828,2023-06-12 00:00:00,idle_protocol
Ethereum,1686614400,3EURPOOL-F,238.13113,2023-06-13 00:00:00,idle_protocol
Ethereum,1686614400,ADAI,659296.99669,2023-06-13 00:00:00,idle_protocol
Ethereum,1686614400,AFEI,65.56274,2023-06-13 00:00:00,idle_protocol
Ethereum,1686614400,AGEUR,250268.66397,2023-06-13 00:00:00,idle_protocol
Ethereum,1686614400,ALUSD3CRV-F,173.77336,2023-06-13 00:00:00,idle_protocol
Ethereum,1686614400,ARAI,62171.38886,2023-06-13 00:00:00,idle_protocol
Ethereum,1686614400,ASUSD,4569.40101,2023-06-13 00:00:00,idle_protocol
Ethereum,1686614400,ATUSD,1113.4413,2023-06-13 00:00:00,idle_protocol
Ethereum,1686614400,AUSDC,2192120.85001,2023-06-13 00:00:00,idle_protocol
Ethereum,1686614400,AUSDT,664.46482,2023-06-13 00:00:00,idle_protocol
Ethereum,1686614400,AWBTC,0.98436,2023-06-13 00:00:00,idle_protocol
Ethereum,1686614400,AWETH,309.22347,2023-06-13 00:00:00,idle_protocol
Ethereum,1686614400,CDAI,5463051.48645,2023-06-13 00:00:00,idle_protocol
Ethereum,1686614400,CETH,0.0,2023-06-13 00:00:00,idle_protocol
Ethereum,1686614400,CUSDC,57815.9806,2023-06-13 00:00:00,idle_protocol
Ethereum,1686614400,CUSDT,6804.33294,2023-06-13 00:00:00,idle_protocol
Ethereum,1686614400,CWBTC,0.32694,2023-06-13 00:00:00,idle_protocol
Ethereum,1686614400,DAI,15425483.91188,2023-06-13 00:00:00,idle_protocol
Ethereum,1686614400,FEI,58.36056,2023-06-13 00:00:00,idle_protocol
Ethereum,1686614400,FRAX3CRV-F,917.31827,2023-06-13 00:00:00,idle_protocol
Ethereum,1686614400,MATIC,1280913.48469,2023-06-13 00:00:00,idle_protocol
Ethereum,1686614400,MIM-3LP3CRV-F,2.86457,2023-06-13 00:00:00,idle_protocol
Ethereum,1686614400,MUSD,0.99902,2023-06-13 00:00:00,idle_protocol
Ethereum,1686614400,MUSD3CRV,0.97413,2023-06-13 00:00:00,idle_protocol
Ethereum,1686614400,PBTC/SBTCCRV-F,0.19655,2023-06-13 00:00:00,idle_protocol
Ethereum,1686614400,RAI,249.90102,2023-06-13 00:00:00,idle_protocol
Ethereum,1686614400,STECRV,0.07388,2023-06-13 00:00:00,idle_protocol
Ethereum,1686614400,STETH,3899.15199,2023-06-13 00:00:00,idle_protocol
Ethereum,1686614400,SUSD,521.76044,2023-06-13 00:00:00,idle_protocol
Ethereum,1686614400,USDC,3208569.60785,2023-06-13 00:00:00,idle_protocol
Ethereum,1686614400,USDT,7865431.59432,2023-06-13 00:00:00,idle_protocol
Ethereum,1686614400,WBTC,0.00571,2023-06-13 00:00:00,idle_protocol
Ethereum,1686614400,WETH,11.11495,2023-06-13 00:00:00,idle_protocol
Ethereum,1686700800,3EURPOOL-F,238.13113,2023-06-14 00:00:00,idle_protocol
Ethereum,1686700800,AFEI,65.56278,2023-06-14 00:00:00,idle_protocol
Ethereum,1686700800,AGEUR,250268.66397,2023-06-14 00:00:00,idle_protocol
Ethereum,1686700800,ALUSD3CRV-F,173.77336,2023-06-14 00:00:00,idle_protocol
Ethereum,1686700800,ARAI,62171.76719,2023-06-14 00:00:00,idle_protocol
Ethereum,1686700800,ASUSD,4569.57073,2023-06-14 00:00:00,idle_protocol
Ethereum,1686700800,ATUSD,1114.01808,2023-06-14 00:00:00,idle_protocol
Ethereum,1686700800,AUSDC,2192273.18399,2023-06-14 00:00:00,idle_protocol
Ethereum,1686700800,AUSDT,664.46482,2023-06-14 00:00:00,idle_protocol
Ethereum,1686700800,AWBTC,0.98436,2023-06-14 00:00:00,idle_protocol
Ethereum,1686700800,AWETH,309.23909,2023-06-14 00:00:00,idle_protocol
Ethereum,1686700800,CDAI,5463051.48645,2023-06-14 00:00:00,idle_protocol
Ethereum,1686700800,CETH,0.0,2023-06-14 00:00:00,idle_protocol
Ethereum,1686700800,CUSDC,57815.9806,2023-06-14 00:00:00,idle_protocol
Ethereum,1686700800,CUSDT,6804.33294,2023-06-14 00:00:00,idle_protocol
Ethereum,1686700800,CWBTC,0.32694,2023-06-14 00:00:00,idle_protocol
Ethereum,1686700800,DAI,17071305.40951,2023-06-14 00:00:00,idle_protocol
Ethereum,1686700800,FEI,58.36059,2023-06-14 00:00:00,idle_protocol
Ethereum,1686700800,FRAX3CRV-F,917.31827,2023-06-14 00:00:00,idle_protocol
Ethereum,1686700800,MATIC,1282700.80468,2023-06-14 00:00:00,idle_protocol
Ethereum,1686700800,MIM-3LP3CRV-F,2.86457,2023-06-14 00:00:00,idle_protocol
Ethereum,1686700800,MUSD,0.99902,2023-06-14 00:00:00,idle_protocol
Ethereum,1686700800,MUSD3CRV,0.97413,2023-06-14 00:00:00,idle_protocol
Ethereum,1686700800,PBTC/SBTCCRV-F,0.19655,2023-06-14 00:00:00,idle_protocol
Ethereum,1686700800,RAI,249.90102,2023-06-14 00:00:00,idle_protocol
Ethereum,1686700800,STECRV,0.07388,2023-06-14 00:00:00,idle_protocol
Ethereum,1686700800,STETH,3899.45914,2023-06-14 00:00:00,idle_protocol
Ethereum,1686700800,SUSD,521.76044,2023-06-14 00:00:00,idle_protocol
Ethereum,1686700800,USDC,3208938.77066,2023-06-14 00:00:00,idle_protocol
Ethereum,1686700800,USDT,7866433.26284,2023-06-14 00:00:00,idle_protocol
Ethereum,1686700800,WBTC,0.00571,2023-06-14 00:00:00,idle_protocol
Ethereum,1686700800,WETH,11.11552,2023-06-14 00:00:00,idle_protocol
Ethereum,1686787200,3EURPOOL-F,238.13113,2023-06-15 00:00:00,idle_protocol
Ethereum,1686787200,AFEI,65.56282,2023-06-15 00:00:00,idle_protocol
Ethereum,1686787200,AGEUR,250268.66397,2023-06-15 00:00:00,idle_protocol
Ethereum,1686787200,ALUSD3CRV-F,173.77336,2023-06-15 00:00:00,idle_protocol
Ethereum,1686787200,ARAI,62172.14552,2023-06-15 00:00:00,idle_protocol
Ethereum,1686787200,ASUSD,4569.72085,2023-06-15 00:00:00,idle_protocol
Ethereum,1686787200,ATUSD,1114.81197,2023-06-15 00:00:00,idle_protocol
Ethereum,1686787200,AUSDC,2192428.39844,2023-06-15 00:00:00,idle_protocol
Ethereum,1686787200,AUSDT,664.46482,2023-06-15 00:00:00,idle_protocol
Ethereum,1686787200,AWBTC,0.98436,2023-06-15 00:00:00,idle_protocol
Ethereum,1686787200,AWETH,309.25438,2023-06-15 00:00:00,idle_protocol
Ethereum,1686787200,CDAI,5463051.48645,2023-06-15 00:00:00,idle_protocol
Ethereum,1686787200,CETH,0.0,2023-06-15 00:00:00,idle_protocol
Ethereum,1686787200,CUSDC,57815.9806,2023-06-15 00:00:00,idle_protocol
Ethereum,1686787200,CUSDT,6804.33294,2023-06-15 00:00:00,idle_protocol
Ethereum,1686787200,CWBTC,0.32694,2023-06-15 00:00:00,idle_protocol
Ethereum,1686787200,DAI,17045890.80566,2023-06-15 00:00:00,idle_protocol
Ethereum,1686787200,FEI,58.36062,2023-06-15 00:00:00,idle_protocol
Ethereum,1686787200,FRAX3CRV-F,917.31827,2023-06-15 00:00:00,idle_protocol
Ethereum,1686787200,MATIC,1282852.51991,2023-06-15 00:00:00,idle_protocol
Ethereum,1686787200,MIM-3LP3CRV-F,2.86457,2023-06-15 00:00:00,idle_protocol
Ethereum,1686787200,MUSD,0.99902,2023-06-15 00:00:00,idle_protocol
Ethereum,1686787200,MUSD3CRV,0.97413,2023-06-15 00:00:00,idle_protocol
Ethereum,1686787200,PBTC/SBTCCRV-F,0.19655,2023-06-15 00:00:00,idle_protocol
Ethereum,1686787200,RAI,249.90102,2023-06-15 00:00:00,idle_protocol
Ethereum,1686787200,STECRV,0.07388,2023-06-15 00:00:00,idle_protocol
Ethereum,1686787200,STETH,3899.80853,2023-06-15 00:00:00,idle_protocol
Ethereum,1686787200,SUSD,521.76044,2023-06-15 00:00:00,idle_protocol
Ethereum,1686787200,USDC,3209306.5927,2023-06-15 00:00:00,idle_protocol
Ethereum,1686787200,USDT,7867434.94164,2023-06-15 00:00:00,idle_protocol
Ethereum,1686787200,WBTC,0.00571,2023-06-15 00:00:00,idle_protocol
Ethereum,1686787200,WETH,11.11609,2023-06-15 00:00:00,idle_protocol
Ethereum,1686873600,3EURPOOL-F,238.13113,2023-06-16 00:00:00,idle_protocol
Ethereum,1686873600,AFEI,65.56287,2023-06-16 00:00:00,idle_protocol
Ethereum,1686873600,AGEUR,250268.66397,2023-06-16 00:00:00,idle_protocol
Ethereum,1686873600,ALUSD3CRV-F,173.77336,2023-06-16 00:00:00,idle_protocol
Ethereum,1686873600,ARAI,62172.52385,2023-06-16 00:00:00,idle_protocol
Ethereum,1686873600,ASUSD,4569.86586,2023-06-16 00:00:00,idle_protocol
Ethereum,1686873600,ATUSD,1115.4083,2023-06-16 00:00:00,idle_protocol
Ethereum,1686873600,AUSDT,664.46482,2023-06-16 00:00:00,idle_protocol
Ethereum,1686873600,AWBTC,0.98437,2023-06-16 00:00:00,idle_protocol
Ethereum,1686873600,CDAI,5463051.48645,2023-06-16 00:00:00,idle_protocol
Ethereum,1686873600,CETH,15401.40554,2023-06-16 00:00:00,idle_protocol
Ethereum,1686873600,CUSDC,86799519.01119,2023-06-16 00:00:00,idle_protocol
Ethereum,1686873600,CUSDT,6804.33294,2023-06-16 00:00:00,idle_protocol
Ethereum,1686873600,CWBTC,0.32694,2023-06-16 00:00:00,idle_protocol
Ethereum,1686873600,DAI,17148675.24334,2023-06-16 00:00:00,idle_protocol
Ethereum,1686873600,FEI,58.36066,2023-06-16 00:00:00,idle_protocol
Ethereum,1686873600,FRAX3CRV-F,917.31827,2023-06-16 00:00:00,idle_protocol
Ethereum,1686873600,MATIC,1282990.86071,2023-06-16 00:00:00,idle_protocol
Ethereum,1686873600,MIM-3LP3CRV-F,2.86457,2023-06-16 00:00:00,idle_protocol
Ethereum,1686873600,MUSD,0.99902,2023-06-16 00:00:00,idle_protocol
Ethereum,1686873600,MUSD3CRV,0.97413,2023-06-16 00:00:00,idle_protocol
Ethereum,1686873600,PBTC/SBTCCRV-F,0.19655,2023-06-16 00:00:00,idle_protocol
Ethereum,1686873600,RAI,249.90102,2023-06-16 00:00:00,idle_protocol
Ethereum,1686873600,STECRV,0.07388,2023-06-16 00:00:00,idle_protocol
Ethereum,1686873600,STETH,3900.48379,2023-06-16 00:00:00,idle_protocol
Ethereum,1686873600,SUSD,521.76044,2023-06-16 00:00:00,idle_protocol
Ethereum,1686873600,USDC,3625186.07253,2023-06-16 00:00:00,idle_protocol
Ethereum,1686873600,USDT,7868631.4947,2023-06-16 00:00:00,idle_protocol
Ethereum,1686873600,WBTC,0.00571,2023-06-16 00:00:00,idle_protocol
Ethereum,1686873600,WETH,10.95945,2023-06-16 00:00:00,idle_protocol
Ethereum,1686960000,3EURPOOL-F,238.13113,2023-06-17 00:00:00,idle_protocol
Ethereum,1686960000,AFEI,65.56291,2023-06-17 00:00:00,idle_protocol
Ethereum,1686960000,AGEUR,250268.66397,2023-06-17 00:00:00,idle_protocol
Ethereum,1686960000,ALUSD3CRV-F,173.77336,2023-06-17 00:00:00,idle_protocol
Ethereum,1686960000,ARAI,62172.90217,2023-06-17 00:00:00,idle_protocol
Ethereum,1686960000,ASUSD,4570.01602,2023-06-17 00:00:00,idle_protocol
Ethereum,1686960000,ATUSD,1115.82216,2023-06-17 00:00:00,idle_protocol
Ethereum,1686960000,AUSDT,664.46482,2023-06-17 00:00:00,idle_protocol
Ethereum,1686960000,AWBTC,0.98437,2023-06-17 00:00:00,idle_protocol
Ethereum,1686960000,CDAI,5463051.48645,2023-06-17 00:00:00,idle_protocol
Ethereum,1686960000,CETH,15401.40554,2023-06-17 00:00:00,idle_protocol
Ethereum,1686960000,CUSDC,86799519.01119,2023-06-17 00:00:00,idle_protocol
Ethereum,1686960000,CUSDT,6804.33294,2023-06-17 00:00:00,idle_protocol
Ethereum,1686960000,CWBTC,0.32694,2023-06-17 00:00:00,idle_protocol
Ethereum,1686960000,DAI,17151997.52431,2023-06-17 00:00:00,idle_protocol
Ethereum,1686960000,FEI,58.36069,2023-06-17 00:00:00,idle_protocol
Ethereum,1686960000,FRAX3CRV-F,917.31827,2023-06-17 00:00:00,idle_protocol
Ethereum,1686960000,MATIC,1283141.55493,2023-06-17 00:00:00,idle_protocol
Ethereum,1686960000,MIM-3LP3CRV-F,2.86457,2023-06-17 00:00:00,idle_protocol
Ethereum,1686960000,MUSD,0.99902,2023-06-17 00:00:00,idle_protocol
Ethereum,1686960000,MUSD3CRV,0.97413,2023-06-17 00:00:00,idle_protocol
Ethereum,1686960000,PBTC/SBTCCRV-F,0.19655,2023-06-17 00:00:00,idle_protocol
Ethereum,1686960000,RAI,249.90102,2023-06-17 00:00:00,idle_protocol
Ethereum,1686960000,STECRV,0.07388,2023-06-17 00:00:00,idle_protocol
Ethereum,1686960000,STETH,3900.88801,2023-06-17 00:00:00,idle_protocol
Ethereum,1686960000,SUSD,521.76044,2023-06-17 00:00:00,idle_protocol
Ethereum,1686960000,USDC,3625604.52867,2023-06-17 00:00:00,idle_protocol
Ethereum,1686960000,USDT,7874627.91575,2023-06-17 00:00:00,idle_protocol
Ethereum,1686960000,WBTC,0.00571,2023-06-17 00:00:00,idle_protocol
Ethereum,1686960000,WETH,10.96,2023-06-17 00:00:00,idle_protocol
Ethereum,1687046400,3EURPOOL-F,238.13113,2023-06-18 00:00:00,idle_protocol
Ethereum,1687046400,AFEI,65.56295,2023-06-18 00:00:00,idle_protocol
Ethereum,1687046400,AGEUR,250268.66397,2023-06-18 00:00:00,idle_protocol
Ethereum,1687046400,ALUSD3CRV-F,173.77336,2023-06-18 00:00:00,idle_protocol
Ethereum,1687046400,ARAI,62173.2805,2023-06-18 00:00:00,idle_protocol
Ethereum,1687046400,ASUSD,4570.16762,2023-06-18 00:00:00,idle_protocol
Ethereum,1687046400,ATUSD,1116.18829,2023-06-18 00:00:00,idle_protocol
Ethereum,1687046400,AUSDT,664.46482,2023-06-18 00:00:00,idle_protocol
Ethereum,1687046400,AWBTC,0.98437,2023-06-18 00:00:00,idle_protocol
Ethereum,1687046400,CDAI,5463051.48645,2023-06-18 00:00:00,idle_protocol
Ethereum,1687046400,CETH,15401.40554,2023-06-18 00:00:00,idle_protocol
Ethereum,1687046400,CUSDC,86799519.01119,2023-06-18 00:00:00,idle_protocol
Ethereum,1687046400,CUSDT,6804.33294,2023-06-18 00:00:00,idle_protocol
Ethereum,1687046400,CWBTC,0.32694,2023-06-18 00:00:00,idle_protocol
Ethereum,1687046400,DAI,17155246.42582,2023-06-18 00:00:00,idle_protocol
Ethereum,1687046400,FEI,58.36072,2023-06-18 00:00:00,idle_protocol
Ethereum,1687046400,FRAX3CRV-F,917.31827,2023-06-18 00:00:00,idle_protocol
Ethereum,1687046400,MATIC,1283284.9752,2023-06-18 00:00:00,idle_protocol
Ethereum,1687046400,MIM-3LP3CRV-F,2.86457,2023-06-18 00:00:00,idle_protocol
