,id,recipient,time,name,status,profile_name,profile_url,metadata_name,metadata_website,project_type,category,address_type,address,chain_id,chain,auto_validation,passed_auto_validation
223,0x79178fe39ec3ab6a3688ad73f8ce494d0a0a28833510f1aa3ebde0da06297bc4,0x0000000000000000000000000000000000000000,1725021327,BLOBz on Mode,approved,kawz,https://warpcast.com/kawz,BLOBz on Mode,https://www.blobz.xyz/,App,Art NFTs,contract,0x4cbda159d77eddce9eba4b8ecddba88040bb3f6f,34443.0,Mode,OK,True
224,0x8a0be8a1b3a8b882ab647db8c0b70afde2ded984327beda9ad708d5bf049e73b,0x0000000000000000000000000000000000000000,1725021175,BLOBz on Zora,approved,kawz,https://warpcast.com/kawz,BLOBz on Zora,https://www.blobz.xyz/,App,Art NFTs,contract,0x28e43bb3ee202e1da587c88b0a8398309e8d4c2d,7777777.0,Zora,OK,True
225,0x0ba8f7e51892a81f001c99d692b7793e6c518f9dd225ef2fa94eb53737258c86,0x7F1B933D8944753Ff535A73E92c06Be049c1A509,1725214943,Blockchain or ADHD,pending,magnoliaa,https://warpcast.com/magnoliaa,Blockchain or ADHD,https://www.instagram.com/faishalsammary/,Other Application,Other Media NFTs,N/A,,,,Reject - Missing/invalid address,False
226,0x74409fef54483c93de19c85d5b133031e273331da5af21572a3e918279c41228,0xDA22919e01E249Ba4c96DbA46beE29E4981835FC,1725077973,Blockhead,approved,darrylyeo,https://warpcast.com/darrylyeo,Blockhead,https://blockhead.info,Other Application,Other Category,N/A,,,,Review - Other Category,False
227,0xbed6bd766bdfd8c51c57d03a8b0307a50ea802ab9c5bde31406bd6f97a18f48d,0x5fB8bbf7B9C064BCF41ad99Cf8736b1b204FF9f2,1724768481,BlockKids,pending,jeyloo,https://warpcast.com/jeyloo,BlockKids,https://x.com/JaberKhodadadi,Creator,Other Category,mintingWallet,0x3e00e8a658924c4b5fd37784393e0932bb269189,,All Superchain,Review - Other Category,False
228,0xaa905aeb3574c49b80d95b3e37ab11428c24698b7e009fc8f949538702e697dc,0x460464c72E010A805043195c56690347f67BE746,1725631873,BLOCKLORDS,pending,metakingstudios,https://warpcast.com/metakingstudios,BLOCKLORDS,https://dynasty.blocklords.com/,App,Gaming,contract,0x0982b3a5b24b2bd8ef74126e15fca2decfd75a28,8453.0,Base,OK,True
229,0x2aaff6d42e042e79ea74c1c3103bbd001ce2a9a6ecacd5657d741f7229915dd0,0x0000000000000000000000000000000000000000,1724725861,block,pending,kawz,https://warpcast.com/kawz,block,https://wallet.coinbase.com/assets/nft/collection/0xefd1369a685c753f741b1b1aed036f94c218355d?chainId=8453,Creator,Art NFTs,mintingWallet,0xfd4c6c370bfa54d6cce1b6585a6cfd74bf06f4ac,,All Superchain,OK,True
230,0xda4cc896899cf0c4c851e37c230904050ab29cbbaf4fc823ff2cb83a267fef68,0x44b1b486Ce8d9C82f605626347a7B1F74ADD11DE,1724722537,BLOCKS,approved,six,https://warpcast.com/six,BLOCKS,https://mint.fun/zora/0x1F781d47cD59257D7AA1Bd7b2fbaB50D57AF8587,Creator,Art NFTs,contract,0x1f781d47cd59257d7aa1bd7b2fbab50d57af8587,7777777.0,Zora,OK,True
231,0xa174678fa146ab2d43f56fc64567ad1afc85483859071c4862e71d8d630ec87d,0x42Ab1FD7Acf8eb27Be57B64D829c6Ae7Baf3E791,1724766743,BlockyBulls,pending,blockybulls,https://warpcast.com/blockybulls,BlockyBulls,https://www.blockybulls.com/,Creator,Other Media NFTs,mintingWallet,0x62ac844c59257d3e922c98e6cc386ce2aecbe797,,All Superchain,OK,True
232,0x45251f158e637b295a7ca8b0049c73770693d01b31e659727ca908f268839cfa,0xD3E906e94150bD2B32fccF092Db3b82a65853EE2,1724724705,Blueblossom,pending,valhalla1,https://warpcast.com/valhalla1,Blueblossom,HTTPS://warpcast.com/valhalla1,Other Application,Art NFTs,N/A,,,,Reject - Missing/invalid address,False
233,0xc2f5f5e21e81033a8bf6c7b4ab2898c8342954b9b983824053fc0c439c096c39,0xa51fC978850C373dd965ab7D1eDF24692d0D0d61,1725827941,BLUE LIGHT ,pending,quetzalgelo,https://warpcast.com/quetzalgelo,BLUE LIGHT ,https://zora.co/@quetzalgelo?collection=zora%3A0x408b73f569e76a4d92d72526d5e64f17cc1cf4ac,Creator,Art NFTs,mintingWallet,0xa51fc978850c373dd965ab7d1edf24692d0d0d61,,All Superchain,OK,True
234,0x2fbc90205b68716ecef22a669521da71a4d74bcb877f1ffd966092a17ae13cd4,0xDaA66340b34ce73f7F3B9cA844Cb3659Fc92434D,1725557387,BLUM,pending,dexxcuyy.eth,https://warpcast.com/dexxcuyy.eth,BLUM,https://www.blum.io/,Other Application,Airdrop,N/A,,,,Reject - Missing/invalid address,False
235,0x590f842103f74ee6d2a3b000d56b355aa0d2e00b887fc0cb1b78890d94ae6cee,0xB1dD2Fdb023cB54b7cc2a0f5D9e8d47a9F7723ce,1725695809,BMX,pending,morphexbmx.eth,https://warpcast.com/morphexbmx.eth,BMX,https://www.bmx.trade/,App,DEX,contract,0x548f93779fbc992010c07467cbaf329dd5f059b7,8453.0,Base,OK,True
236,0x3438dcf041e5a2c8d68dbb0c6f6d5ff6053de77e2aa70ee4a473027abaa23fce,0x094d9F5eB1198ebe30F94841509a77a165f16ab4,1724768289,Bonadocs ,pending,astrodavid1,https://warpcast.com/astrodavid1,Bonadocs ,https://bonadocs.com/,Other Application,Other Category,contract,0x9d190f733c863dd50be3a12c4b5185a734e8589a,10.0,OP Mainnet,Review - Other Category,False
237,0xe3c4817b00bdf6104bb41a3294c83c93e484624f29a6ff53d2c1e30812db5a1a,0x16420FC422F1Ae747Cc6BbC7075C466efBA07b4d,1725971149,Bond,pending,konstiantyn,https://warpcast.com/konstiantyn,Bond,https://www.youtube.com/@kostyadobosh81,App,Meme Community,contract,0x35706dfbe28425dc831af3517b41b176e009cd0d,8453.0,Base,OK,True
238,0x7c81f59b12e9606b23d9ead3b7344412d67366d51941956e4ddc4274936f6bab,0x275725190DE3690e270fd65B12E4D717060F16B4,1725652711,Bons OE,pending,omgbase,https://warpcast.com/omgbase,Bons OE,https://opensea.io/collection/bons-oe,Creator,Other Media NFTs,mintingWallet,0x083c66abcf9c82dedb6d75e1242e6bda7d28aea9,,All Superchain,OK,True
239,0xa10962d7e600a598e3ccd44250727ac7d45903bcb854bcd5e44e65c590234b3f,0x2768EF0331cfde4CaB0FfbF989c8f9D622c64C10,1724724337,BOOK OF US,pending,dropxyz,https://warpcast.com/dropxyz,BOOK OF US,https://zora.co/collect/base:0xc4a95c9b411201991ae0e446f53b1285ad56448a/1,Other Application,Art NFTs,N/A,,,,Reject - Missing/invalid address,False
240,0x819c8ab8f1085e7fd617b78dced81b0da818f4085b57e53337b86ebd18dce47d,0x6475C3D676163526e79B8C55C29425b79FbFf11e,1725028757,boost,pending,drophyte,https://warpcast.com/drophyte,boost,https://x.com/blastL34,Other Application,Art NFTs,N/A,,,,Reject - Missing/invalid address,False
241,0x4f4885a76d9a47d353f48961cb14a1f257c875d9a0e0b87c8d3df15e3249f00a,0x0000000000000000000000000000000000000000,1725020443,Bored in Blue,approved,kawz,https://warpcast.com/kawz,Bored in Blue,https://opensea.io/collection/boredinblue,Creator,Art NFTs,mintingWallet,0x92750f95c3a9036e4836fe3a64070ea46f8fdedd,,All Superchain,OK,True
242,0xe25b89cad112f24e3b66187ddb5332d752673c5b8bb35d267479a6854b9fbe91,0x9D63038e7f74bc089eb38e61Be8Da937918900D6,1724949997,Bored Town,approved,boredtown,https://warpcast.com/boredtown,Bored Town,https://www.bored.town/,App,Art NFTs,contract,0x28e43bb3ee202e1da587c88b0a8398309e8d4c2d,10.0,OP Mainnet,OK,True
243,0x8aefffac24c21877983910adecda8f9de2a7199ca8d36ac3a3c80670b40b2435,0x0c9E725902f2eeEC063c16d253F38684E3192001,1724761677,Boregon Trail,pending,breadcat,https://warpcast.com/breadcat,Boregon Trail,https://warpcast.com/theboregontrail,App,Gaming,contract,0x70737489dfdf1a29b7584d40500d3561bd4fe196,8453.0,Base,OK,True
244,0x77cbc80bf4b7f99c437bbbfc1250e2712ab204cdf5e1c498a955d9b6115e12ca,0x88d0e89E7f502Aa49a564b683e19089c771776c3,1724766453,Bot or Not,pending,sayangel,https://warpcast.com/sayangel,Bot or Not,https://cast-action-bot-or-not.vercel.app/,Other Application,Frames,N/A,,,,Review - Farcaster App,False
245,0xf31a8aefa261967c52455a596a2bb10f5ae2c6c789b25b9fc34c0e21a47d982b,0x8aaeF3C365f90318d15944587D1D3d842e16565A,1724722741,Box Royale Showdown,approved,0xzara.eth,https://warpcast.com/0xzara.eth,Box Royale Showdown,https://rarible.com/token/base/0x6a90bcc5105d7df27581f90ed168fd6cb805ef57:1,Creator,Gaming,mintingWallet,0x8aaef3c365f90318d15944587d1d3d842e16565a,,All Superchain,Review - Applied with mintingWallet but is not in an NFT category,False
246,0x67dee348d2d7ee4fc7e9145f404ed2154708ccf62e47316f37c4b608a9b6252b,0x3783c56C35963D83742d1FE3EAb546F61D0Eb9C7,1724724947,Brave Together,pending,ashtontekno,https://warpcast.com/ashtontekno,Brave Together,https://gallery.manifold.xyz/bravetogether,Creator,Art NFTs,mintingWallet,0x3783c56c35963d83742d1fe3eab546f61d0eb9c7,,All Superchain,OK,True
247,0x0546623b12929e4ae616340aadb46bc86541bd5801cc87ca450364a6dace0061,0x9C87A1065994f156f0B7b87AAa8B3c5F7BD67E02,1724722825,BrettDrawsStuff,approved,brettdrawsstuff,https://warpcast.com/brettdrawsstuff,BrettDrawsStuff,https://zora.co/@swampee,Creator,Art NFTs,mintingWallet,0x9c87a1065994f156f0b7b87aaa8b3c5f7bd67e02,,All Superchain,OK,True
248,0x5c4703911b01da7144cfe7e6349ab5540f8378256539448958bf3a7b66b57172,0x286bE4Ec65521463524Aff75788F7D0E3AA42Ad0,1725200611,BRIDGE: North meets South - N3XTWAVE x NEWTRO collective drop,pending,v5mt,https://warpcast.com/v5mt,BRIDGE: North meets South - N3XTWAVE x NEWTRO collective drop,https://n3xtwave.mirror.xyz/cImvwe8gsVUaAaVMX_vXJ4wi1_U5VcM-87OXd24f8Tk,Other Application,Community & Curation,N/A,,,,Reject - Missing/invalid address,False
249,0x0a5ab35244fc7148fdbde7d34b483a30d6b902f8a65011e0c0cc174bec141261,0x6Af6d6B3fBa247129c32544b53106AB3bb772902,1724725399,BRND,approved,floc,https://warpcast.com/floc,BRND,https://www.brnd.land/,Other Application,Community & Curation,N/A,,,,Reject - Missing/invalid address,False
250,0x826b088ac6351766b53585dedc9d7ec92767f92480afa03d1410928d30820709,0xf34E807E14EF6DD029d2b5AaB992CA108c2E70ed,1725269281,BRND,pending,rendyns,https://warpcast.com/rendyns,NEKOPOI,https:NEKOPOI.care,Other Application,Other Category,N/A,,,,Review - Other Category,False
251,0x8a118de2272048009e381745edda7ef9cd216bd8016e71da79b29e123e910b0c,0x1a5897cb87ca1f009a8Fbee4A35126280e15F05C,1725288145,bsshnt,pending,bsshnt,https://warpcast.com/bsshnt,bsshnt,https://zora.co/collect/base:0x26e9725cbfdb97b2a39d037a6313c9fbbcff793c/1?referrer=0x502337f9efbd91194DF1ACb1a64c2Ee9f1FF1007,Other Application,Art NFTs,N/A,,,,Reject - Missing/invalid address,False
252,0x5feca0e26a874d539f77fc463c2bcc47b11a6ceb47db4b46458cf23c77ae0ff9,0x1a5897cb87ca1f009a8Fbee4A35126280e15F05C,1725288181,bsshnt,pending,bsshnt,https://warpcast.com/bsshnt,bsshnt,https://zora.co/collect/base:0x26e9725cbfdb97b2a39d037a6313c9fbbcff793c/1?referrer=0x502337f9efbd91194DF1ACb1a64c2Ee9f1FF1007,Other Application,Art NFTs,N/A,,,,Reject - Missing/invalid address,False
253,0x45ab72b10121f2ff83e40659a76b5757cac5aecb9a1789dd82e1bb571ddaf993,0x974dD3B4e5E00BC3117Fbba15E521B6B5aFC151C,1724725275,BSX,pending,khoa,https://warpcast.com/khoa,BSX,https://bsx.exchange,App,DEX,contract,0x26a54955a5fb9472d3edfeac9b8e4c0ab5779ed3,8453.0,Base,OK,True
254,0x67f27cff87e3351041701bc156f44d3b257e3d1196e2b96e662798448919b303,0x0000000000000000000000000000000000000000,1724761547,BTCfi Summer Hackathon 2024,pending,kawz,https://warpcast.com/kawz,BTCfi Summer Hackathon 2024,https://dorahacks.io/buidl/14486,Other Application,Art NFTs,N/A,,,,Reject - Missing/invalid address,False
255,0x29fdb25f301a2d8ca376118e8dfe88c8cb4737b1256d125b9185ce2a37e0ac2b,0x62873F603c1247929D574c4647A488d471DeEDe0,1725826625,BTC vs FIAT,pending,chr30,https://warpcast.com/chr30,BTC vs FIAT,https://opensea.io/collection/deekay-btc-vs-fiat,Creator,Other Media NFTs,mintingWallet,0x239829839ae252ecf2b7af99f54eff27428da2e5,,All Superchain,OK,True
256,0xbe04731284be484c5f82e5664fde600c1cbb0584cc83335413002cb663f1b9d6,0x3D78512998D8986834BE9007e3C1Ba3e346cedf0,1725343615,buddy,pending,buddysn,https://warpcast.com/buddysn,buddy,https://buddysn81.blogspot.com,Other Application,Other Media Marketplace,N/A,,,,Reject - Missing/invalid address,False
257,0x20f92771cee1c515f021ee6fcd657b3a9fc38bf505487a649910ec91d0fce212,0x61a00EDbC01092CA2a3aC6b065d9aC8F2C3bff26,1725285287,Builders idea bank,pending,benwi,https://warpcast.com/benwi,Builders idea bank,https://warpcast.com/benwi/0x9663e090,Creator,Other Category,mintingWallet,0xe9b269dec1375b2dbdc5cae8875486609e825a20,,All Superchain,Review - Other Category,False
258,0x7c31cc82ff5511658c4dec634886d0d7959d667fda29e44e04996e1ff2c2cc78,0x0000000000000000000000000000000000000000,1725693605,Builders,pending,kawz,https://warpcast.com/kawz,Builders,https://highlight.xyz/mint/66983c9d5de5dbc96346b645,Creator,Art NFTs,mintingWallet,0x618e7c40f1793d021bb0c9c50aaf37b2d589a08c,,All Superchain,OK,True
259,0x807ae3136d093154bf328d8afad669fd4fc95ffd3591e162582e6bc8ec3ac713,0x971a6DA29c0103D8aD1Bc46b884B8ABfF9d66514,1724762097,Building,pending,flooooooo.eth,https://warpcast.com/flooooooo.eth,Building,https://warpcast.com/flooooooo.eth,Creator,Channels,mintingWallet,0x971a6da29c0103d8ad1bc46b884b8abff9d66514,,All Superchain,Review - Farcaster App,False
260,0x43546b73875937b78003ffcfd1f8d10ce90fefb121613399ea6aac61b2c570e6,0x6d1b0721A5564E0e6984aA74165979771ed00521,1725903733,Building on Base as One,pending,reallyryl,https://warpcast.com/reallyryl,Building on Base as One,https://wallet.coinbase.com/nft/mint/eip155:8453:erc721:0xaAf9034E5ff680BF75d91Ae6d03cd25A763eB4D2?challengeId=UYDXdna1PKAUyztI39xo9,Creator,Art NFTs,mintingWallet,0x6d1b0721a5564e0e6984aa74165979771ed00521,,All Superchain,OK,True
261,0xa649d6b84f2ac92e5fb313d304530916c45db037f9f5427db21e0d98962ae2c6,0x508dd44Ff3404e618D430D4562C3773B073a5Ccc,1724724351,Building on Base,pending,kylepatrick.eth,https://warpcast.com/kylepatrick.eth,Building on Base,https://zora.co/collect/base:0x6ba7b91f982308bd7ec2c31094edb01927a9194c,Creator,Art NFTs,mintingWallet,0x508dd44ff3404e618d430d4562c3773b073a5ccc,,All Superchain,OK,True
262,0x507d7acd03d587604a56ce4f4b83cbf41612b6ba4513e5d92b034a9538fdeb2d,0xC925bD0E839E8e22A7DDEbe7f4C21b187deeC358,1724725193,BUILD,pending,talent,https://warpcast.com/talent,BUILD,https://build.top/,App,Community & Curation,contract,0x3c281a39944a2319aa653d81cfd93ca10983d234,8453.0,Base,OK,True
263,0xd6b4502807711000ed6c2218c6fb08ff6c2a833ec505af7340b84d506904ed1b,0x6d1b0721A5564E0e6984aA74165979771ed00521,1724763033,"Build, Onboard, Grow",pending,reallyryl,https://warpcast.com/reallyryl,"Build, Onboard, Grow",https://zora.co/collect/base:0x84bed2918d4312327028c529ba8f5253a8958e65/8,Creator,Art NFTs,mintingWallet,0x6d1b0721a5564e0e6984aa74165979771ed00521,,All Superchain,OK,True
264,0x83ce933e52f8bbb9a375ff909a9986371f5123a5223259ea8e10d96f4ead1e40,0xbEe1f7e369B3271088Ed58bF225DF13Cd96D32d5,1724723791,Bull Run,pending,wizjust,https://warpcast.com/wizjust,Bull Run,https://warpcast.com/~/invite-page/537404?id=39e7eca1,Creator,Art NFTs,mintingWallet,0xa49ddbd56b9b603b7b54f188bd472744e0dbebbf,,All Superchain,OK,True
265,0x4f2da8a68aa36500bbdfaacc8786b15dee320c5f4f3ed47946fbfe8bccffa2ee,0x9dE1C45449258a21B51fe69eB6cef1Fd71E459a4,1725090829,BUZZAR,pending,bullsclub,https://warpcast.com/bullsclub,BUZZAR,https://buzzar.bullsclub.cloud/,App,Donations,contract,0xc1b6844d5134c8e550043f01ffbf49ca66efc77f,8453.0,Base,OK,True
266,0xf28dec29a9a05ae1feb6dd5112386a05e98beb91e3bf8b4f1b02515d3af12a57,0x386a4a30639d714D87f3ef5Ec5E1877BEBdBfd91,1725283499,Caccann,pending,ficenzo,https://warpcast.com/ficenzo,Caccann,Https://web3caccn.com,Other Application,Other Media NFTs,N/A,,,,Reject - Missing/invalid address,False
267,0xbc6d40c61ddbbddf1a3f634f7c06aefdf7cec91a2682f95d1907a87f7ad1f36a,0x381CC779761212344f8400373a994d29E17522c6,1724768783,CALLING AI Music Video,pending,xtinct,https://warpcast.com/xtinct,CALLING AI Music Video,https://zora.co/collect/base:0x3709586a4f72fc60fbc847b5b6bbd86d06672c52,Other Application,Other Media NFTs,N/A,,,,Reject - Missing/invalid address,False
268,0x76a7808474350226fb76b88dc531358b6dde3efff579db26fc87233654f14fb4,0x0000000000000000000000000000000000000000,1724767793,Canebrake in Summer,pending,kawz,https://warpcast.com/kawz,Meadow in the frame,https://highlight.xyz/mint/66d5b3f39b2845b73a5ace4b,Creator,Art NFTs,mintingWallet,0x618e7c40f1793d021bb0c9c50aaf37b2d589a08c,,All Superchain,OK,True
269,0xcd567399f98188a88976b389f7d8d46204b2028de63c322f1b19add83e532b9a,0x0cE9e1336158d6600C11DA0610A3282b82817834,1725869473,CantinaVerse,pending,rizo,https://warpcast.com/rizo,CantinaVerse,https://www.cantinaverse.tech/,App,Art Marketplace,contract,0xd19fd90fd1e0e0e4399d341deaefe18de5565bfd,10.0,OP Mainnet,OK,True
270,0xeecd7cd82b69b3627f74b765f0d4539244f2805e374c44c12e4e7072c35a4d3f,0x0cE9e1336158d6600C11DA0610A3282b82817834,1725869301,CantinaVerse,pending,rizo,https://warpcast.com/rizo,CantinaVerse,https://www.cantinaverse.tech/,App,Art Marketplace,contract,0xa999dc0749657e77ac3216d8fa6be16874f8e50c,8453.0,Base,OK,True
271,0x3e28d369646e97db1b122724ecc1226aced25b072dd4d347598b3b7fef0701ce,0x5F77DBc7686327D3BF6eC1887E5a3AdA0aE60841,1725652625,Canvass,pending,moe,https://warpcast.com/moe,Canvass,https://canvass.fun/,Other Application,Frames,N/A,,,,Review - Farcaster App,False
272,0xcfc1ebe4524528bf4a2ffcd3fa05aa0da5e5c198ee34598bbeffd400774d2a09,0xd6b84A2dE711DA13A98466988d1bea18a427E8B5,1724777859,cap'n,pending,capn,https://warpcast.com/capn,cap'n,https://zora.co/@capnx,Creator,Art NFTs,mintingWallet,0xd6b84a2de711da13a98466988d1bea18a427e8b5,,All Superchain,OK,True
273,0x3882c24539750e398c21ddb67b25e1c52d0f3aeb035facbea19c9c88c20e3598,0x8aaeF3C365f90318d15944587D1D3d842e16565A,1724722753,Carefree Paragraphs,approved,0xzara.eth,https://warpcast.com/0xzara.eth,Carefree Paragraphs,https://paragraph.xyz/@0xzara.eth,Creator,Other Media NFTs,mintingWallet,0x8aaef3c365f90318d15944587d1d3d842e16565a,,All Superchain,OK,True
274,0xf46b63bb7dd42f8c3aa327e890007b7ed6bc7402b3805c5c9c5d7bd32a8da98c,0xB3a47293793d061F9d6ED02C08C63fc0c7cEd52e,1724725653,carzyman,pending,jiwar,https://warpcast.com/jiwar,carzyman,https://optimism.io,Creator,Art NFTs,mintingWallet,0x063b597d2f281959c3218a49792f09558329cbda,,All Superchain,OK,True
275,0x2ebad35c74cf6e4790e3be92af95b941926b0cf33e37264f1739bf7ef4238f43,0x99bd730362bF96288E47Ae5736b52b48adc3A081,1725274461,Cascadia,approved,samhorine,https://warpcast.com/samhorine,Cascadia,https://zora.co/collect/base:0xc234bf4e0ea6488c0d92c0d443a6727e0f81bcc1,Creator,Art NFTs,mintingWallet,0x99bd730362bf96288e47ae5736b52b48adc3a081,,All Superchain,OK,True
276,0xf13063e0d3196b0a7065f7e9767a5b1306461d769593f947397ecf53c4ec4f29,0xCEEd9585854F12F81A0103861b83b995A64AD915,1725900251,CastOut,pending,nounishprof,https://warpcast.com/nounishprof,CastOut,https://warpcast.com/~/channel/castout,Creator,Channels,mintingWallet,0x96be08fd17922c525cb6c66f872d1e44f0d07f16,,All Superchain,Review - Farcaster App,False
277,0x1bc9ea9060daa960ba27f4f59d85c06bf84b729a8efec0b88f058767b8f8c8b1,0x3d4B58964Ed615a2622E7e0eB66013B395718C98,1724769867,Cat Once A Week,pending,manytle.eth,https://warpcast.com/manytle.eth,Cat Once A Week,https://zora.co/collect/zora:0x40f093853f7970b87a429e6bbc9528c6a1f56b5d,Creator,Art NFTs,mintingWallet,0x3d4b58964ed615a2622e7e0eb66013b395718c98,,All Superchain,OK,True
278,0x27ed16052b1746c2c1128009ad0d2408d645ef9604c3af7edffdbe7d49304902,0xe120ADFC210eccD020f553Ea4328B3fbf89C0e17,1724840459,Cats project ,pending,pliskot,https://warpcast.com/pliskot,Cats project ,https://gallery.noundry.wtf/profile/0xe120ADFC210eccD020f553Ea4328B3fbf89C0e17,Other Application,Art Marketplace,N/A,,,,Reject - Missing/invalid address,False
279,0x86c5b84881762ee713649de0f2745c0703bacbb0b0556004008123b20b8b5a87,0xe120ADFC210eccD020f553Ea4328B3fbf89C0e17,1724840529,Cats project ,pending,pliskot,https://warpcast.com/pliskot,Cats project ,https://gallery.noundry.wtf/profile/0xe120ADFC210eccD020f553Ea4328B3fbf89C0e17,Other Application,Art Marketplace,N/A,,,,Reject - Missing/invalid address,False
280,0x6eefcac12c79198674a23af4136a33be9d96a54e51e123dc45e0fe55535a4952,0xa6BeE3f99eE2b70672A34A983AF0bBF79C028CD9,1724762311,Cat Town,pending,cattown,https://warpcast.com/cattown,Cat Town,https://cat.town,App,Gaming,contract,0x8f9c456c928a33a3859fa283fb57b23c908fe843,8453.0,Base,OK,True
281,0x87880db0d81f71a8059e74d8e06df42122032d49df64aa0734b210405ebee0b5,0x265985d0a57A4339509cd785f854668055924AF5,1724769777,CC: App Type 8.20.24,pending,ccdev,https://warpcast.com/ccdev,CC: App Type 8.20.24,HTTP://ccarella.com,App,Other Media NFTs,contract,0xe0fe6dd851187c62a79d00a211953fe3b5cec7fe,8453.0,Base,OK,True
282,0x4142f89f67699400d44c8e433e187c8b1897f9b1ad7a5c092887bff5fb308e2b,0x265985d0a57A4339509cd785f854668055924AF5,1724769747,CC: Creator Type,pending,ccdev,https://warpcast.com/ccdev,CC: Creator Type,http://thesunnyawards.fun,Creator,Art NFTs,mintingWallet,0xf3f71b3c0932880f333c6bf7be4ff18815be1e40,,All Superchain,OK,True
283,0x286deb2a038a0ee6452c0cc2a437dd3a5b498cbecd93ed87cbdc2fdd15f78145,0x265985d0a57A4339509cd785f854668055924AF5,1724769761,CC: Other Project Type 8.20.24,pending,ccdev,https://warpcast.com/ccdev,CC: Other Project Type 8.20.24,http://thesunnyawards.fun ,Other Application,Gaming,N/A,,,,Reject - Missing/invalid address,False
284,0x48362e8a73593fe0f388cf3886b953ce9a88f60669477d79e2b294834b749c83,0xAad01c20Da2d0b331356726A0acb492B30Af5cbb,1724763335,CCZERO,pending,mindtoasted.eth,https://warpcast.com/mindtoasted.eth,CCZERO,https://zora.co/@mindtoasted?collection=zora%3A0xa9eba5ee733d9f1b7c829e7263519baabdb4ce1d,Other Application,Art NFTs,N/A,,,,Reject - Missing/invalid address,False
285,0xd12a98d5746993cf462e2da9490377bb9e45993415e98345f7ccd49b8cf9b8e8,0x90bdCF539d139803D87C17Bb7AdB38CAF6B545c5,1724724759,ceond,pending,bebiezin,https://warpcast.com/bebiezin,ceond,https://x.com/BebieZin,Other Application,Airdrop,N/A,,,,Reject - Missing/invalid address,False
286,0xaac55192adc959f407c090792b75ba689eea349bc8805621dcbc09586e7b9f16,0xdE3975723d5dE76070Ca2169aB8716e48b3B4b81,1724723503,CERCLES,approved,trevortraynor,https://warpcast.com/trevortraynor,CERCLES,https://www.yoyo.meme/collections/0x4b9AfB8C768c43dF1aC48b0d65aC8FE48157e2a3,Creator,Art NFTs,mintingWallet,0xde3975723d5de76070ca2169ab8716e48b3b4b81,,All Superchain,OK,True
287,0x3b6ca233cd3b7914502e6089365acc6b3cc67e8baaad4ef5a38f3521aedb319c,0xFf0A5E35E2400d7f0610d8Ae2Eda108366C9a5C2,1725877833,Chainnode,pending,xyzleo,https://warpcast.com/xyzleo,Chainnode,https://chainnode.io,App,Other Category,contract,0x35b107de530d75d730bda32ffe7d72a1be41474b,254.0,SwanChain,Review - Other Category,False
288,0x6839d3b0a2a3b6d47aec2818eb09792d474d2a7ff6a358ac999b3e87cd80b0ae,0x75F2Ef654919CA7fd03E73BfDF60b9460e5cDE8D,1724789861,Charged Particles - Web3 Packs,pending,steveospirals,https://warpcast.com/steveospirals,Charged Particles - Web3 Packs,www.web3packs.com,App,Other Category,contract,0x2c1ef27186ae0d306c195b40c8907eef7586f388,34443.0,Mode,Review - Other Category,False
289,0x35e44daf65b0298a1cd3c223176f993fd847ee82a5fb231fa8b2d94493126453,0x9934465Ee73BeAF148b1b3Ff232C8cD86c4c2c63,1724725303,CharmVerse,approved,alexpoon.eth,https://warpcast.com/alexpoon.eth,CharmVerse,https://www.charmverse.io/,Other Application,Community & Curation,N/A,,,,Reject - Missing/invalid address,False
290,0xa30a80e623d8ca23fcb66b11305eab17e7fdc7bbed1d6fc04032481e2d991dec,0x6a2f6c4C10c8AF0f0EeE8eEa8b7859C2a6000902,1724725617,charmverse,pending,abeg007.eth,https://warpcast.com/abeg007.eth,charmverse,http://charmverse.io,Other Application,Art NFTs,N/A,,,,Reject - Missing/invalid address,False
291,0x5856be128b614c252d90e956dad0d932ca90e957d037675993859180338b1f17,0x829C0F59FF906fd617F84f6790AF18f440D0C108,1725380799,Chase The Base,pending,mx1000,https://warpcast.com/mx1000,Chase The Base,https://zora.co/collect/base:0xaa7b1a92384d5acc9afcc3edc2d5bb3f970dc0b3,Creator,Art NFTs,mintingWallet,0x829c0f59ff906fd617f84f6790af18f440d0c108,,All Superchain,OK,True
292,0xe0b0b7b4c99c68c26a36f68e8bd7dfa524f6331f9a21eedc9e4b515ab86570ef,0x357843d6d1ECE85ABA4032EfA31a2e813F519261,1724767363,Checkin: Location-based “Checkin and Earn” social to connect IRL and onchain,pending,jackalpha,https://warpcast.com/jackalpha,Checkin: Location-based “Checkin and Earn” social to connect IRL and onchain,https://app.checkin.gg,App,Gaming,contract,0x224b2491f28f4a6bde6b515b2371136fe38f5ba2,8453.0,Base,OK,True
293,0x46c6498cdd5fe2c73e6cb204b22085de0b2c40e3d584ca9ea39b43ddc1fd9024,0xcFF7542c8D9B260f0E4D96d3a330b1B42018BAeF,1724762871,Chibi Clash Kingdoms,pending,chiyeuk,https://warpcast.com/chiyeuk,Chibi Clash Kingdoms,https://chibi.gg/kingdom,Other Application,Gaming,contract,0x0feea4e2ddaca247c0b81f69139b34e276aff966,8453.0,Base,OK,True
